Date: 06-29 at 19:24:33, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1808.46(22) mean: 2329.04, max: 2816.93
Date: 06-29 at 19:25:42, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1744.58(22) mean: 2333.43, max: 2824.73
Date: 06-29 at 19:26:43, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1729.09(22) mean: 2351.20, max: 2848.62
Date: 06-29 at 19:28:00, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1729.09(22) mean: 1860.37, max: 1956.69
Date: 06-29 at 19:29:04, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1729.09(22) mean: 1896.35, max: 1977.83
Date: 06-29 at 19:30:06, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1729.09(22) mean: 1908.80, max: 2023.21
Date: 06-29 at 19:31:10, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1729.09(22) mean: 1934.50, max: 2083.11
Date: 06-29 at 19:32:24, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1729.09(22) mean: 1931.91, max: 2158.30
Date: 06-29 at 19:33:31, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1729.09(22) mean: 1860.47, max: 2159.62
Date: 06-29 at 19:34:36, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1729.09(22) mean: 1890.69, max: 2205.50
Date: 06-29 at 19:35:43, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1729.09(22) mean: 1850.59, max: 2166.63
Date: 06-29 at 19:36:52, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1713.21(23) mean: 1884.63, max: 2188.55
Date: 06-29 at 19:37:58, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.28(21) mean: 1831.04, max: 2057.88
Date: 06-29 at 19:39:02, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1699.63(21) mean: 1812.32, max: 2088.49
Date: 06-29 at 19:40:01, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1699.63(21) mean: 1856.21, max: 2146.85
Date: 06-29 at 19:41:09, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1691.09(22) mean: 1847.98, max: 2148.16
Date: 06-29 at 19:42:21, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1687.49(22) mean: 1808.37, max: 2070.61
Date: 06-29 at 19:43:22, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1687.49(22) mean: 1807.92, max: 2099.19
Date: 06-29 at 19:44:33, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1686.11(22) mean: 1777.19, max: 1887.68
Date: 06-29 at 19:45:40, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1682.51(22) mean: 1754.01, max: 1921.67
Date: 06-29 at 19:46:44, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1682.51(22) mean: 1755.80, max: 1944.04
