Date: 06-29 at 16:17:47, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1864.40(22) mean: 2528.84, max: 2823.43
Date: 06-29 at 16:19:06, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1788.02(22) mean: 2278.42, max: 2724.43
Date: 06-29 at 16:20:38, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1733.83(22) mean: 2234.77, max: 2760.86
Date: 06-29 at 16:21:59, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1730.95(22) mean: 2134.02, max: 2774.37
Date: 06-29 at 16:23:16, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1730.95(22) mean: 2133.81, max: 2784.32
Date: 06-29 at 16:24:41, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1730.95(22) mean: 1994.72, max: 2805.18
Date: 06-29 at 16:25:59, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1730.95(22) mean: 1887.84, max: 2048.62
Date: 06-29 at 16:27:07, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1730.95(22) mean: 1917.86, max: 2098.97
Date: 06-29 at 16:28:25, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1730.95(22) mean: 1972.48, max: 2294.98
Date: 06-29 at 16:29:45, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1730.95(22) mean: 1944.62, max: 2267.67
Date: 06-29 at 16:30:59, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1730.95(22) mean: 1857.90, max: 2197.00
Date: 06-29 at 16:32:14, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1722.61(22) mean: 1787.94, max: 1900.09
Date: 06-29 at 16:33:19, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.70(22) mean: 1821.14, max: 1904.89
Date: 06-29 at 16:34:33, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1696.76(22) mean: 1803.34, max: 1915.88
Date: 06-29 at 16:35:38, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1693.77(22) mean: 1852.74, max: 1977.69
Date: 06-29 at 16:36:42, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1691.54(22) mean: 1849.29, max: 1988.78
Date: 06-29 at 16:37:45, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1689.80(22) mean: 1860.66, max: 2032.07
Date: 06-29 at 16:39:01, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1689.80(22) mean: 1795.39, max: 2003.90
Date: 06-29 at 16:40:04, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1689.80(22) mean: 1823.95, max: 2009.70
Date: 06-29 at 16:41:07, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1689.80(22) mean: 1807.22, max: 1921.86
Date: 06-29 at 16:42:17, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1689.80(22) mean: 1770.44, max: 1967.63
Date: 06-29 at 16:43:20, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1689.80(22) mean: 1853.18, max: 2090.37
Date: 06-29 at 16:44:26, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1689.80(22) mean: 1773.79, max: 1895.72
Date: 06-29 at 16:45:41, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1689.80(22) mean: 1716.44, max: 1780.20
Date: 06-29 at 16:46:42, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1688.51(22) mean: 1726.94, max: 1818.66
Date: 06-29 at 16:47:40, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1681.65(22) mean: 1766.07, max: 1852.50
Date: 06-29 at 16:48:53, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1681.65(22) mean: 1719.06, max: 1771.64
Date: 06-29 at 16:49:57, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1679.43(22) mean: 1714.34, max: 1769.14
Date: 06-29 at 16:51:03, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1679.43(22) mean: 1724.79, max: 1789.98
Date: 06-29 at 16:52:15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1679.43(22) mean: 1718.55, max: 1772.94
Date: 06-29 at 16:53:21, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1679.43(22) mean: 1724.95, max: 1790.14
Date: 06-29 at 16:54:29, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1679.43(22) mean: 1707.81, max: 1748.39
Date: 06-29 at 16:55:34, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1679.43(22) mean: 1773.45, max: 1927.50
Date: 06-29 at 16:56:46, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1679.43(22) mean: 1758.23, max: 1904.40
Date: 06-29 at 16:57:53, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1679.43(22) mean: 1715.40, max: 1791.64
Date: 06-29 at 16:58:58, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1679.43(22) mean: 1713.24, max: 1772.70
Date: 06-29 at 17:00:18, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1679.43(22) mean: 1727.17, max: 1889.87
Date: 06-29 at 17:01:22, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1676.10(21) mean: 1692.16, max: 1722.72
Date: 06-29 at 17:02:22, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1700.09, max: 1745.56
Date: 06-29 at 17:03:34, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1679.55, max: 1756.85
Date: 06-29 at 17:04:41, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1674.99, max: 1696.16
Date: 06-29 at 17:05:45, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1677.19, max: 1729.18
Date: 06-29 at 17:06:49, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1678.41, max: 1718.28
Date: 06-29 at 17:08:02, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1687.68, max: 1800.46
Date: 06-29 at 17:09:09, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1672.36, max: 1696.12
Date: 06-29 at 17:10:16, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1671.39, max: 1696.12
Date: 06-29 at 17:11:24, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1671.39, max: 1696.12
Date: 06-29 at 17:12:37, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1682.63, max: 1839.11
Date: 06-29 at 17:13:45, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1676.64, max: 1736.42
Date: 06-29 at 17:14:50, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1670.86, max: 1684.13
Date: 06-29 at 17:15:55, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1671.23, max: 1687.68
Date: 06-29 at 17:17:11, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1672.35, max: 1693.42
Date: 06-29 at 17:18:20, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1671.41, max: 1687.68
Date: 06-29 at 17:19:26, iter: 61, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1671.22, max: 1687.68
Date: 06-29 at 17:20:33, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1672.72, max: 1700.03
Date: 06-29 at 17:21:46, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1675.65, max: 1765.23
Date: 06-29 at 17:22:56, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1670.57, max: 1692.29
Date: 06-29 at 17:23:57, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1671.97, max: 1692.55
Date: 06-29 at 17:25:05, iter: 67, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1670.89, max: 1687.68
Date: 06-29 at 17:26:17, iter: 69, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1681.97, max: 1776.49
Date: 06-29 at 17:27:25, iter: 70, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1675.30, max: 1712.20
Date: 06-29 at 17:28:28, iter: 71, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1676.06, max: 1740.15
Date: 06-29 at 17:29:35, iter: 72, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1671.64, max: 1708.56
Date: 06-29 at 17:30:48, iter: 74, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1682.98, max: 1826.22
Date: 06-29 at 17:31:55, iter: 75, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1662.70(21) mean: 1682.03, max: 1808.42
Date: 06-29 at 17:32:58, iter: 76, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1671.41, max: 1715.51
Date: 06-29 at 17:34:04, iter: 77, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1669.54, max: 1691.23
Date: 06-29 at 17:35:13, iter: 78, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1670.81, max: 1689.30
Date: 06-29 at 17:36:21, iter: 79, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1669.81, max: 1688.65
Date: 06-29 at 17:37:22, iter: 80, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1673.23, max: 1736.24
Date: 06-29 at 17:38:30, iter: 82, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1686.61, max: 1789.21
Date: 06-29 at 17:39:39, iter: 83, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1673.94, max: 1710.26
Date: 06-29 at 17:40:50, iter: 84, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1678.24, max: 1756.25
Date: 06-29 at 17:41:56, iter: 85, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1669.96, max: 1685.55
Date: 06-29 at 17:43:07, iter: 87, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1668.42, max: 1679.52
Date: 06-29 at 17:44:17, iter: 88, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1672.14, max: 1702.30
Date: 06-29 at 17:45:20, iter: 89, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1700.38, max: 1751.72
Date: 06-29 at 17:46:26, iter: 90, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1676.01, max: 1713.30
Date: 06-29 at 17:47:38, iter: 92, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1678.33, max: 1822.15
Date: 06-29 at 17:48:46, iter: 93, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1673.53, max: 1830.23
Date: 06-29 at 17:49:56, iter: 94, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1654.01(20) mean: 1666.32, max: 1774.73
Date: 06-29 at 17:51:00, iter: 95, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1652.39(20) mean: 1657.33, max: 1663.95
Date: 06-29 at 17:52:04, iter: 96, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1656.47, max: 1663.95
Date: 06-29 at 17:53:11, iter: 97, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1656.47, max: 1663.95
Date: 06-29 at 17:54:20, iter: 98, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1659.80, max: 1688.43
Date: 06-29 at 17:55:27, iter: 99, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1656.20, max: 1665.70
Date: 06-29 at 17:56:21, iter: 100, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1691.75, max: 1706.72
Date: 06-29 at 17:57:31, iter: 102, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1722.06, max: 1840.16
Date: 06-29 at 17:58:39, iter: 103, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1705.19, max: 1870.90
Date: 06-29 at 17:59:42, iter: 104, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1677.94, max: 1720.80
Date: 06-29 at 18:00:36, iter: 105, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1708.82, max: 1765.60
Date: 06-29 at 18:01:41, iter: 107, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1743.91, max: 1839.38
Date: 06-29 at 18:02:50, iter: 108, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1695.09, max: 1811.62
Date: 06-29 at 18:03:55, iter: 109, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1675.93, max: 1716.76
Date: 06-29 at 18:04:56, iter: 110, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1687.72, max: 1743.27
Date: 06-29 at 18:06:13, iter: 112, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1704.32, max: 1795.30
Date: 06-29 at 18:07:12, iter: 113, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1696.61, max: 1790.70
Date: 06-29 at 18:08:15, iter: 114, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1700.43, max: 1793.58
Date: 06-29 at 18:09:23, iter: 115, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1684.05, max: 1744.99
Date: 06-29 at 18:10:29, iter: 117, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1718.18, max: 1847.07
Date: 06-29 at 18:11:35, iter: 118, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1647.99(20) mean: 1680.71, max: 1745.89
