Date: 08-05 at 18:58:57, iter: 1, new3, Khoo: 1054.61, current_best: 1634.62 best obj: 1634.62(13) mean: 3917.03, max: 4758.48
Date: 08-05 at 19:44:33, iter: 39, new3, Khoo: 1054.61, current_best: 1224.71 best obj: 1224.71(9) mean: 1304.07, max: 1483.33
Date: 08-05 at 19:46:05, iter: 40, new3, Khoo: 1054.61, current_best: 1224.48 best obj: 1224.48(9) mean: 1307.99, max: 1443.13
Date: 08-05 at 19:47:30, iter: 41, new3, Khoo: 1054.61, current_best: 1224.48 best obj: 1224.48(9) mean: 1301.50, max: 1437.03
Date: 08-05 at 19:48:50, iter: 42, new3, Khoo: 1054.61, current_best: 1224.48 best obj: 1224.48(9) mean: 1299.03, max: 1438.37
Date: 08-05 at 19:50:17, iter: 43, new3, Khoo: 1054.61, current_best: 1224.48 best obj: 1224.48(9) mean: 1295.97, max: 1437.03
Date: 08-05 at 19:51:48, iter: 45, new3, Khoo: 1054.61, current_best: 1224.48 best obj: 1224.48(9) mean: 1472.58, max: 1853.93
Date: 08-05 at 19:53:25, iter: 46, new3, Khoo: 1054.61, current_best: 1224.48 best obj: 1224.48(9) mean: 1275.51, max: 1396.11
Date: 08-05 at 19:54:57, iter: 47, new3, Khoo: 1054.61, current_best: 1182.96 best obj: 1182.96(8) mean: 1259.77, max: 1372.61
Date: 08-05 at 19:56:15, iter: 48, new3, Khoo: 1054.61, current_best: 1182.96 best obj: 1182.96(8) mean: 1343.50, max: 1446.92
Date: 08-05 at 19:57:33, iter: 49, new3, Khoo: 1054.61, current_best: 1182.96 best obj: 1182.96(8) mean: 1312.00, max: 1526.97
Date: 08-05 at 19:58:55, iter: 50, new3, Khoo: 1054.61, current_best: 1182.96 best obj: 1182.96(8) mean: 1250.71, max: 1384.33
Date: 08-05 at 20:00:11, iter: 51, new3, Khoo: 1054.61, current_best: 1173.22 best obj: 1173.22(8) mean: 1231.13, max: 1333.20
Date: 08-05 at 20:01:28, iter: 52, new3, Khoo: 1054.61, current_best: 1162.93 best obj: 1162.93(8) mean: 1227.95, max: 1348.92
Date: 08-05 at 20:02:46, iter: 53, new3, Khoo: 1054.61, current_best: 1162.78 best obj: 1162.78(8) mean: 1227.34, max: 1420.05
Date: 08-05 at 20:03:48, iter: 54, new3, Khoo: 1054.61, current_best: 1162.78 best obj: 1162.78(8) mean: 1213.03, max: 1310.79
Date: 08-05 at 20:05:13, iter: 55, new3, Khoo: 1054.61, current_best: 1158.44 best obj: 1158.44(8) mean: 1192.54, max: 1329.52
Date: 08-05 at 20:06:48, iter: 56, new3, Khoo: 1054.61, current_best: 1158.44 best obj: 1158.44(8) mean: 1193.34, max: 1336.03
Date: 08-05 at 20:07:51, iter: 57, new3, Khoo: 1054.61, current_best: 1158.44 best obj: 1158.44(8) mean: 1178.23, max: 1251.14
Date: 08-05 at 20:09:16, iter: 58, new3, Khoo: 1054.61, current_best: 1158.44 best obj: 1158.44(8) mean: 1167.75, max: 1234.27
Date: 08-05 at 20:10:27, iter: 60, new3, Khoo: 1054.61, current_best: 1158.44 best obj: 1158.44(8) mean: 1394.18, max: 1604.93
Date: 08-05 at 20:12:02, iter: 61, new3, Khoo: 1054.61, current_best: 1158.44 best obj: 1158.44(8) mean: 1312.62, max: 1606.65
Date: 08-05 at 20:13:23, iter: 62, new3, Khoo: 1054.61, current_best: 1158.44 best obj: 1158.44(8) mean: 1267.29, max: 1605.76
Date: 08-05 at 20:14:42, iter: 63, new3, Khoo: 1054.61, current_best: 1158.44 best obj: 1158.44(8) mean: 1222.12, max: 1363.52
Date: 08-05 at 20:16:04, iter: 64, new3, Khoo: 1054.61, current_best: 1158.28 best obj: 1158.28(8) mean: 1192.21, max: 1260.10
Date: 08-05 at 20:17:30, iter: 65, new3, Khoo: 1054.61, current_best: 1156.55 best obj: 1156.55(8) mean: 1204.81, max: 1288.85
Date: 08-05 at 20:18:53, iter: 66, new3, Khoo: 1054.61, current_best: 1156.55 best obj: 1156.55(8) mean: 1183.18, max: 1247.56
Date: 08-05 at 20:20:03, iter: 67, new3, Khoo: 1054.61, current_best: 1156.55 best obj: 1156.55(8) mean: 1191.31, max: 1259.41
Date: 08-05 at 20:21:17, iter: 68, new3, Khoo: 1054.61, current_best: 1156.55 best obj: 1156.55(8) mean: 1176.19, max: 1289.78
Date: 08-05 at 20:22:32, iter: 69, new3, Khoo: 1054.61, current_best: 1155.08 best obj: 1155.08(8) mean: 1164.22, max: 1212.76
Date: 08-05 at 20:23:47, iter: 70, new3, Khoo: 1054.61, current_best: 1155.08 best obj: 1155.08(8) mean: 1163.90, max: 1216.37
Date: 08-05 at 20:24:46, iter: 71, new3, Khoo: 1054.61, current_best: 1155.08 best obj: 1155.08(8) mean: 1173.00, max: 1220.47
Date: 08-05 at 20:25:49, iter: 72, new3, Khoo: 1054.61, current_best: 1155.08 best obj: 1155.08(8) mean: 1159.22, max: 1184.53
Date: 08-05 at 20:27:28, iter: 74, new3, Khoo: 1054.61, current_best: 1155.08 best obj: 1155.08(8) mean: 1426.68, max: 1724.05
Date: 08-05 at 20:28:49, iter: 75, new3, Khoo: 1054.61, current_best: 1153.31 best obj: 1153.31(7) mean: 1250.11, max: 1732.11
Date: 08-05 at 20:29:50, iter: 76, new3, Khoo: 1054.61, current_best: 1150.86 best obj: 1150.86(7) mean: 1262.02, max: 1441.74
Date: 08-05 at 20:31:00, iter: 77, new3, Khoo: 1054.61, current_best: 1150.86 best obj: 1150.86(7) mean: 1255.37, max: 1529.93
Date: 08-05 at 20:32:15, iter: 78, new3, Khoo: 1054.61, current_best: 1150.86 best obj: 1150.86(7) mean: 1162.80, max: 1279.01
Date: 08-05 at 20:33:14, iter: 79, new3, Khoo: 1054.61, current_best: 1150.86 best obj: 1150.86(7) mean: 1159.70, max: 1271.44
Date: 08-05 at 20:34:26, iter: 81, new3, Khoo: 1054.61, current_best: 1150.86 best obj: 1150.86(7) mean: 1403.22, max: 1915.69
Date: 08-05 at 20:35:32, iter: 82, new3, Khoo: 1054.61, current_best: 1150.86 best obj: 1150.86(7) mean: 1275.45, max: 1790.52
Date: 08-05 at 20:36:52, iter: 83, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1140.91(7) mean: 1207.76, max: 1353.06
Date: 08-05 at 20:38:11, iter: 84, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1140.91(7) mean: 1184.70, max: 1308.38
Date: 08-05 at 20:39:33, iter: 85, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1140.91(7) mean: 1196.05, max: 1346.31
Date: 08-05 at 20:40:45, iter: 86, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1140.91(7) mean: 1202.07, max: 1343.80
Date: 08-05 at 20:42:07, iter: 88, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1140.91(7) mean: 1484.54, max: 2013.57
Date: 08-05 at 20:43:18, iter: 89, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1140.91(7) mean: 1325.72, max: 1908.00
Date: 08-05 at 20:44:18, iter: 90, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1140.91(7) mean: 1211.73, max: 1477.45
Date: 08-05 at 20:45:31, iter: 91, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1140.91(7) mean: 1190.72, max: 1486.11
Date: 08-05 at 20:46:40, iter: 93, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1140.91(7) mean: 1481.23, max: 1864.58
Date: 08-05 at 20:47:52, iter: 95, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1140.91(8) mean: 1263.87, max: 1540.46
Date: 08-05 at 20:49:14, iter: 96, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1156.80(7) mean: 1575.06, max: 2126.85
Date: 08-05 at 20:50:30, iter: 97, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1143.68(7) mean: 1501.46, max: 2010.37
Date: 08-05 at 20:51:47, iter: 99, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1143.68(7) mean: 1754.69, max: 2265.15
Date: 08-05 at 20:53:11, iter: 100, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1143.68(7) mean: 1535.85, max: 2212.06
Date: 08-05 at 20:54:23, iter: 101, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1143.68(7) mean: 1496.11, max: 1911.50
Date: 08-05 at 20:55:32, iter: 102, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1143.68(7) mean: 1431.84, max: 1814.49
Date: 08-05 at 20:56:35, iter: 104, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1143.68(7) mean: 1436.92, max: 2053.19
Date: 08-05 at 20:57:46, iter: 105, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1143.68(7) mean: 1252.61, max: 1498.62
Date: 08-05 at 20:59:09, iter: 107, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1143.68(8) mean: 1212.50, max: 1371.09
Date: 08-05 at 21:00:23, iter: 108, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1228.17(8) mean: 1415.15, max: 1644.83
Date: 08-05 at 21:01:38, iter: 110, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1185.89(8) mean: 1619.65, max: 2082.32
Date: 08-05 at 21:02:57, iter: 111, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1177.21(8) mean: 1585.01, max: 1969.66
Date: 08-05 at 21:04:25, iter: 112, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1177.21(8) mean: 1567.55, max: 2000.65
Date: 08-05 at 21:05:41, iter: 113, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1177.21(8) mean: 1491.53, max: 2001.47
Date: 08-05 at 21:06:55, iter: 115, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1172.28(7) mean: 1468.78, max: 1760.92
Date: 08-05 at 21:08:12, iter: 116, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1172.28(7) mean: 1376.08, max: 1773.53
Date: 08-05 at 21:09:36, iter: 117, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1172.28(7) mean: 1323.72, max: 1681.84
Date: 08-05 at 21:11:01, iter: 119, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1172.28(8) mean: 1270.94, max: 1682.07
Date: 08-05 at 21:12:12, iter: 121, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1176.94(8) mean: 1475.45, max: 1856.84
Date: 08-05 at 21:13:32, iter: 123, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1169.03(7) mean: 2356.01, max: 4383.07
Date: 08-05 at 21:14:54, iter: 124, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1169.03(7) mean: 1388.59, max: 1666.70
Date: 08-05 at 21:15:53, iter: 125, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1169.03(7) mean: 1427.18, max: 1716.79
Date: 08-05 at 21:17:02, iter: 127, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1161.68(7) mean: 1573.03, max: 2026.65
Date: 08-05 at 21:18:10, iter: 128, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1157.10(7) mean: 1433.33, max: 1688.34
Date: 08-05 at 21:19:25, iter: 129, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1156.54(7) mean: 1344.23, max: 1598.77
Date: 08-05 at 21:20:45, iter: 130, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1152.16(7) mean: 1296.31, max: 1638.39
Date: 08-05 at 21:22:12, iter: 133, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1330.81(7) mean: 1547.10, max: 2052.57
Date: 08-05 at 21:23:09, iter: 134, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1208.56(7) mean: 1405.22, max: 1658.82
Date: 08-05 at 21:24:18, iter: 135, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1184.98(6) mean: 1309.41, max: 1517.49
Date: 08-05 at 21:25:14, iter: 136, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1184.98(6) mean: 1252.58, max: 1450.68
Date: 08-05 at 21:26:38, iter: 138, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1184.98(6) mean: 1407.46, max: 1921.49
Date: 08-05 at 21:27:35, iter: 139, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1184.91(7) mean: 1297.35, max: 1695.14
Date: 08-05 at 21:28:45, iter: 140, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1162.70(7) mean: 1228.01, max: 1399.31
Date: 08-05 at 21:30:05, iter: 141, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1161.17(7) mean: 1206.99, max: 1338.88
Date: 08-05 at 21:31:17, iter: 143, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1148.92(7) mean: 1420.99, max: 1760.28
Date: 08-05 at 21:32:33, iter: 145, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1142.68(8) mean: 1394.53, max: 1749.41
Date: 08-05 at 21:33:37, iter: 146, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1175.30(7) mean: 1437.06, max: 1852.95
Date: 08-05 at 21:35:03, iter: 147, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1170.60(7) mean: 1441.81, max: 1845.81
Date: 08-05 at 21:36:22, iter: 149, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1154.79(6) mean: 1545.17, max: 2048.72
Date: 08-05 at 21:37:17, iter: 150, new3, Khoo: 1054.61, current_best: 1140.91 best obj: 1143.24(6) mean: 1374.56, max: 1938.58
