Date: 11-08 at 12:34:11, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1432.18(9), mean: 2893.70, max: 4417.95
Date: 11-08 at 12:35:18, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1346.19(8), mean: 2619.66, max: 4313.17
Date: 11-08 at 12:36:26, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1311.31(8), mean: 2312.13, max: 3814.30
Date: 11-08 at 12:37:38, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1309.95(8), mean: 2042.79, max: 3511.13
Date: 11-08 at 12:38:41, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1291.55(7), mean: 1969.01, max: 3036.35
Date: 11-08 at 12:39:52, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1283.91(7), mean: 1611.40, max: 2344.74
Date: 11-08 at 12:41:04, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1283.91(7), mean: 1337.29, max: 1452.32
Date: 11-08 at 12:42:06, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1283.91(7), mean: 1441.03, max: 1577.04
Date: 11-08 at 12:43:14, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1283.91(7), mean: 1479.31, max: 1650.11
Date: 11-08 at 12:44:23, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1283.91(7), mean: 1362.02, max: 1560.57
Date: 11-08 at 12:45:27, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1283.91(7), mean: 1561.99, max: 1815.45
Date: 11-08 at 12:46:36, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1272.38(7), mean: 1486.75, max: 1739.50
Date: 11-08 at 12:47:40, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1259.80(7), mean: 1317.56, max: 1459.76
Date: 11-08 at 12:48:46, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1249.01(7), mean: 1319.94, max: 1431.58
Date: 11-08 at 12:49:52, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1234.50(7), mean: 1284.82, max: 1438.66
Date: 11-08 at 12:50:56, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1234.11(7), mean: 1261.48, max: 1342.87
Date: 11-08 at 12:52:01, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1233.57(7), mean: 1258.48, max: 1335.93
Date: 11-08 at 12:53:08, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1233.57(7), mean: 1313.67, max: 1391.39
Date: 11-08 at 12:54:13, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1233.57(7), mean: 1264.15, max: 1323.43
Date: 11-08 at 12:55:20, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1233.57(7), mean: 1260.01, max: 1296.30
Date: 11-08 at 12:56:27, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1233.57(7), mean: 1313.02, max: 1407.18
Date: 11-08 at 12:57:32, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1233.57(7), mean: 1567.29, max: 1962.60
Date: 11-08 at 12:58:37, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1227.04(7), mean: 1391.02, max: 1983.78
Date: 11-08 at 12:59:42, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1211.39(7), mean: 1315.04, max: 1451.39
Date: 11-08 at 13:00:42, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1209.86(7), mean: 1336.69, max: 1517.35
Date: 11-08 at 13:01:48, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1208.02(7), mean: 1299.68, max: 1564.97
Date: 11-08 at 13:02:55, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1208.02(7), mean: 1352.77, max: 1571.17
Date: 11-08 at 13:04:01, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1208.02(7), mean: 1280.15, max: 1483.20
Date: 11-08 at 13:05:11, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1208.02(7), mean: 1252.02, max: 1345.14
Date: 11-08 at 13:06:15, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1208.02(7), mean: 1241.46, max: 1407.45
Date: 11-08 at 13:07:22, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1205.89(7), mean: 1517.86, max: 1876.75
Date: 11-08 at 13:08:25, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1205.89(7), mean: 1443.92, max: 1814.55
Date: 11-08 at 13:09:30, #particle: 15, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1200.69(7), mean: 1320.03, max: 1577.09
Date: 11-08 at 13:10:34, #particle: 15, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1054.61, best obj: 1198.99(7), mean: 1267.96, max: 1414.47
