Date: 04-14 at 12:26:25, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 334.07(3), mean: 355.99, max: 400.59
Date: 04-14 at 12:26:26, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 302.77(3), mean: 359.89, max: 475.70
Date: 04-14 at 12:26:27, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 363.82, max: 568.16
Date: 04-14 at 12:26:27, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 388.90, max: 671.38
Date: 04-14 at 12:26:28, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 401.84, max: 729.40
Date: 04-14 at 12:26:29, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 428.80, max: 832.63
Date: 04-14 at 12:26:30, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 444.26, max: 890.65
Date: 04-14 at 12:26:32, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 497.58, max: 1023.95
Date: 04-14 at 12:26:33, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 538.87, max: 1127.17
Date: 04-14 at 12:26:36, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 580.16, max: 1230.39
Date: 04-14 at 12:26:38, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 621.45, max: 1333.62
Date: 04-14 at 12:26:42, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 674.77, max: 1466.91
Date: 04-14 at 12:26:46, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 294.54(3), mean: 697.98, max: 1524.93
