Date: 11-19 at 00:24:07, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1470.89(14), mean: 2376.23, max: 3006.79
Date: 11-19 at 00:25:21, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1327.36(13), mean: 2020.65, max: 2817.34
Date: 11-19 at 00:26:30, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1280.70(12), mean: 1907.39, max: 2765.96
Date: 11-19 at 00:27:38, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1276.81(12), mean: 1920.45, max: 2704.39
Date: 11-19 at 00:28:52, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1276.18(12), mean: 1893.05, max: 2714.04
Date: 11-19 at 00:30:05, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1696.06, max: 2623.12
Date: 11-19 at 00:31:17, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1500.68, max: 2254.13
Date: 11-19 at 00:32:30, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1515.30, max: 2300.14
Date: 11-19 at 00:33:46, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1355.29, max: 1435.31
Date: 11-19 at 00:34:56, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1397.92, max: 1514.47
Date: 11-19 at 00:36:08, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1351.09, max: 1493.47
Date: 11-19 at 00:37:13, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1401.33, max: 1518.54
Date: 11-19 at 00:38:29, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1317.24, max: 1348.09
Date: 11-19 at 00:39:36, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1347.68, max: 1407.65
Date: 11-19 at 00:40:45, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1362.75, max: 1439.77
Date: 11-19 at 00:41:54, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1272.20(12), mean: 1361.17, max: 1489.25
