Date: 07-05 at 01:24:33, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1665.64(20) mean: 2630.88, max: 2939.34
Date: 07-05 at 01:26:04, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1581.32(20) mean: 2481.34, max: 2957.76
Date: 07-05 at 01:27:44, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1560.64(20) mean: 2299.81, max: 2957.37
Date: 07-05 at 01:29:19, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1558.88(20) mean: 2169.17, max: 2932.69
Date: 07-05 at 01:30:52, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1558.88(20) mean: 2015.42, max: 2734.66
Date: 07-05 at 01:32:30, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1558.88(20) mean: 1933.10, max: 2712.38
Date: 07-05 at 01:34:05, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1542.93(20) mean: 1876.46, max: 2746.99
Date: 07-05 at 01:35:36, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1542.93(20) mean: 1749.76, max: 2643.91
Date: 07-05 at 01:37:17, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1542.93(20) mean: 1744.40, max: 2622.60
Date: 07-05 at 01:38:54, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1542.93(20) mean: 1726.24, max: 2594.57
Date: 07-05 at 01:40:34, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1539.46(20) mean: 1598.78, max: 1665.32
Date: 07-05 at 01:41:59, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1539.46(20) mean: 1637.95, max: 1716.53
Date: 07-05 at 01:43:36, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1539.46(20) mean: 1621.47, max: 1730.06
Date: 07-05 at 01:45:07, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1538.21(20) mean: 1628.18, max: 1764.02
Date: 07-05 at 01:46:48, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1538.21(20) mean: 1592.15, max: 1643.91
Date: 07-05 at 01:48:16, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1528.06(20) mean: 1588.85, max: 1666.90
Date: 07-05 at 01:49:49, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1519.11(19) mean: 1599.23, max: 1699.29
Date: 07-05 at 01:51:24, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1519.11(19) mean: 1559.56, max: 1602.79
Date: 07-05 at 01:52:59, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1519.11(19) mean: 1557.30, max: 1637.33
Date: 07-05 at 01:54:37, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.74(19) mean: 1552.84, max: 1598.95
Date: 07-05 at 01:56:17, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.74(19) mean: 1549.64, max: 1598.75
Date: 07-05 at 01:57:55, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.74(19) mean: 1573.61, max: 1634.13
Date: 07-05 at 01:59:33, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.74(19) mean: 1549.31, max: 1590.35
Date: 07-05 at 02:01:16, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.74(19) mean: 1554.25, max: 1613.30
Date: 07-05 at 02:02:54, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.74(19) mean: 1542.37, max: 1581.95
Date: 07-05 at 02:04:37, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.74(19) mean: 1551.28, max: 1633.09
Date: 07-05 at 02:06:21, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.74(19) mean: 1549.58, max: 1620.85
Date: 07-05 at 02:07:37, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.74(19) mean: 1581.98, max: 1665.17
Date: 07-05 at 02:09:17, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.67(19) mean: 1540.81, max: 1593.44
Date: 07-05 at 02:10:37, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.67(19) mean: 1561.30, max: 1633.32
Date: 07-05 at 02:12:14, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.67(19) mean: 1549.89, max: 1643.24
Date: 07-05 at 02:13:53, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1510.82(19) mean: 1529.51, max: 1578.74
Date: 07-05 at 02:15:25, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1510.82(19) mean: 1535.79, max: 1591.24
Date: 07-05 at 02:17:08, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1510.82(19) mean: 1535.34, max: 1600.96
Date: 07-05 at 02:18:54, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1506.95(19) mean: 1531.99, max: 1613.22
Date: 07-05 at 02:20:16, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1505.98(19) mean: 1548.70, max: 1611.03
Date: 07-05 at 02:21:54, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1505.98(19) mean: 1538.61, max: 1589.77
Date: 07-05 at 02:23:28, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1505.98(19) mean: 1536.30, max: 1615.56
Date: 07-05 at 02:25:00, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1502.61(19) mean: 1519.79, max: 1565.78
Date: 07-05 at 02:26:39, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.91(19) mean: 1515.67, max: 1551.82
Date: 07-05 at 02:28:06, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.91(19) mean: 1552.66, max: 1598.21
Date: 07-05 at 02:29:44, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.91(19) mean: 1541.97, max: 1612.12
Date: 07-05 at 02:31:26, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.91(19) mean: 1526.82, max: 1576.58
Date: 07-05 at 02:32:50, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1532.42, max: 1619.45
Date: 07-05 at 02:34:21, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1523.75, max: 1610.08
Date: 07-05 at 02:35:58, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1531.53, max: 1639.97
Date: 07-05 at 02:37:31, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1527.05, max: 1649.12
Date: 07-05 at 02:39:15, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1520.91, max: 1585.96
Date: 07-05 at 02:40:38, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1537.65, max: 1574.41
Date: 07-05 at 02:42:15, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1522.05, max: 1599.76
Date: 07-05 at 02:43:51, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1521.71, max: 1559.47
Date: 07-05 at 02:45:23, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1522.05, max: 1579.69
Date: 07-05 at 02:47:03, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1519.45, max: 1580.08
Date: 07-05 at 02:48:34, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1518.16, max: 1562.78
Date: 07-05 at 02:50:11, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1520.47, max: 1582.54
Date: 07-05 at 02:51:51, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1517.91, max: 1562.91
Date: 07-05 at 02:53:35, iter: 57, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1517.81, max: 1562.49
Date: 07-05 at 02:55:04, iter: 58, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1523.09, max: 1584.82
Date: 07-05 at 02:56:41, iter: 59, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1519.52, max: 1572.32
Date: 07-05 at 02:58:17, iter: 60, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1515.74, max: 1542.74
Date: 07-05 at 02:59:57, iter: 61, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1515.69, max: 1542.74
Date: 07-05 at 03:01:40, iter: 62, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1515.69, max: 1542.74
Date: 07-05 at 03:03:21, iter: 63, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1526.73, max: 1585.13
Date: 07-05 at 03:05:00, iter: 64, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1521.23, max: 1601.40
Date: 07-05 at 03:06:35, iter: 65, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1516.85, max: 1542.74
Date: 07-05 at 03:08:16, iter: 66, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1525.51, max: 1585.13
Date: 07-05 at 03:09:50, iter: 67, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1517.57, max: 1542.74
Date: 07-05 at 03:11:20, iter: 68, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1516.44, max: 1542.74
Date: 07-05 at 03:12:50, iter: 69, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1515.86, max: 1542.74
Date: 07-05 at 03:14:36, iter: 70, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1515.67, max: 1542.74
Date: 07-05 at 03:16:16, iter: 71, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1515.55, max: 1542.74
Date: 07-05 at 03:17:42, iter: 72, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1517.45, max: 1570.66
Date: 07-05 at 03:19:19, iter: 73, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1515.78, max: 1545.99
Date: 07-05 at 03:20:53, iter: 74, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1515.78, max: 1545.99
Date: 07-05 at 03:22:30, iter: 75, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1499.06(19) mean: 1514.64, max: 1540.52
