Date: 07-04 at 08:47:49, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1685.40(20) mean: 2190.62, max: 2875.08
Date: 07-04 at 08:49:20, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1623.00(20) mean: 2215.97, max: 2891.99
Date: 07-04 at 08:50:52, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1588.51(20) mean: 2078.83, max: 2829.00
Date: 07-04 at 08:52:37, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1563.18(19) mean: 2057.19, max: 2823.76
Date: 07-04 at 08:54:10, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1562.57(19) mean: 2038.24, max: 2839.68
Date: 07-04 at 08:55:58, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1562.57(19) mean: 1937.81, max: 2813.89
Date: 07-04 at 08:57:34, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1550.35(20) mean: 1854.17, max: 2748.64
Date: 07-04 at 08:59:15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.08(19) mean: 1856.40, max: 2763.43
Date: 07-04 at 09:00:55, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.08(19) mean: 1702.71, max: 2579.81
Date: 07-04 at 09:02:27, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.08(19) mean: 1660.08, max: 1761.22
Date: 07-04 at 09:04:07, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1529.87(19) mean: 1632.14, max: 1747.14
Date: 07-04 at 09:05:36, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1529.87(19) mean: 1652.02, max: 1787.45
Date: 07-04 at 09:07:10, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1529.79(19) mean: 1650.00, max: 1831.19
Date: 07-04 at 09:08:56, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1529.79(19) mean: 1566.11, max: 1598.90
Date: 07-04 at 09:10:34, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1529.79(19) mean: 1596.44, max: 1640.75
Date: 07-04 at 09:12:18, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1529.79(19) mean: 1580.37, max: 1650.93
Date: 07-04 at 09:14:01, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1526.41(20) mean: 1563.95, max: 1631.40
Date: 07-04 at 09:15:33, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1516.53(19) mean: 1584.16, max: 1647.28
Date: 07-04 at 09:17:21, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1516.53(19) mean: 1561.34, max: 1620.43
Date: 07-04 at 09:19:09, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1516.53(19) mean: 1560.10, max: 1618.93
Date: 07-04 at 09:20:42, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1516.53(19) mean: 1586.28, max: 1669.00
Date: 07-04 at 09:22:28, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1516.53(19) mean: 1575.25, max: 1646.07
Date: 07-04 at 09:24:11, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1513.80(19) mean: 1551.76, max: 1586.93
Date: 07-04 at 09:26:03, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1513.80(19) mean: 1550.01, max: 1614.48
Date: 07-04 at 09:27:46, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1513.80(19) mean: 1545.74, max: 1585.62
Date: 07-04 at 09:29:27, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1513.80(19) mean: 1548.62, max: 1597.04
Date: 07-04 at 09:31:15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1513.80(19) mean: 1545.80, max: 1585.62
Date: 07-04 at 09:32:51, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1513.80(19) mean: 1565.63, max: 1616.77
Date: 07-04 at 09:34:34, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1513.80(19) mean: 1563.41, max: 1651.03
Date: 07-04 at 09:36:19, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1513.80(19) mean: 1542.20, max: 1595.14
Date: 07-04 at 09:38:08, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1539.97, max: 1593.84
Date: 07-04 at 09:39:47, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1558.21, max: 1646.26
Date: 07-04 at 09:41:33, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1550.37, max: 1659.64
Date: 07-04 at 09:43:07, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1558.68, max: 1622.08
Date: 07-04 at 09:44:45, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1540.40, max: 1584.94
Date: 07-04 at 09:46:21, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1547.48, max: 1599.78
Date: 07-04 at 09:48:22, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1537.36, max: 1573.77
Date: 07-04 at 09:50:12, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1554.70, max: 1605.96
Date: 07-04 at 09:51:54, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1533.55, max: 1573.77
Date: 07-04 at 09:53:46, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1531.27, max: 1574.33
Date: 07-04 at 09:55:25, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1511.22(19) mean: 1552.88, max: 1596.59
Date: 07-04 at 09:57:11, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1526.53, max: 1562.80
Date: 07-04 at 09:58:54, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1525.39, max: 1556.62
Date: 07-04 at 10:00:38, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1524.72, max: 1569.28
Date: 07-04 at 10:02:22, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1522.94, max: 1545.20
Date: 07-04 at 10:04:00, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1531.02, max: 1593.63
Date: 07-04 at 10:05:50, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1520.74, max: 1546.57
Date: 07-04 at 10:07:23, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1525.83, max: 1567.48
Date: 07-04 at 10:09:07, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1511.84, max: 1520.99
Date: 07-04 at 10:10:49, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1521.97, max: 1561.39
Date: 07-04 at 10:12:33, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1518.70, max: 1579.33
Date: 07-04 at 10:14:21, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1518.08, max: 1609.15
Date: 07-04 at 10:16:01, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1519.20, max: 1619.33
Date: 07-04 at 10:17:33, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1514.44, max: 1562.26
Date: 07-04 at 10:19:20, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1506.83, max: 1539.43
Date: 07-04 at 10:21:02, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1509.54, max: 1567.27
Date: 07-04 at 10:23:03, iter: 57, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1509.81, max: 1598.97
Date: 07-04 at 10:24:42, iter: 58, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.42, max: 1505.60
Date: 07-04 at 10:26:29, iter: 59, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.42, max: 1505.60
Date: 07-04 at 10:28:27, iter: 60, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.42, max: 1505.60
Date: 07-04 at 10:30:28, iter: 61, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.42, max: 1505.60
Date: 07-04 at 10:32:08, iter: 62, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.42, max: 1505.60
Date: 07-04 at 10:33:56, iter: 63, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1505.09, max: 1530.67
Date: 07-04 at 10:35:33, iter: 64, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1504.20, max: 1517.36
Date: 07-04 at 10:37:21, iter: 65, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.26, max: 1503.26
Date: 07-04 at 10:39:03, iter: 66, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.26, max: 1503.26
Date: 07-04 at 10:40:42, iter: 67, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.26, max: 1503.26
Date: 07-04 at 10:42:23, iter: 68, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.26, max: 1503.26
Date: 07-04 at 10:43:53, iter: 69, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.26, max: 1503.26
Date: 07-04 at 10:45:43, iter: 70, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.26, max: 1503.26
Date: 07-04 at 10:47:28, iter: 71, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1503.26(19) mean: 1503.26, max: 1503.26
