Date: 07-04 at 21:23:38, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1666.16(21) mean: 2182.56, max: 2875.08
Date: 07-04 at 21:25:04, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1609.29(19) mean: 2119.17, max: 2850.42
Date: 07-04 at 21:26:33, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1580.15(19) mean: 1991.43, max: 2738.34
Date: 07-04 at 21:27:58, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1576.10(19) mean: 2006.17, max: 2718.18
Date: 07-04 at 21:29:39, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1574.43(19) mean: 1838.64, max: 2644.35
Date: 07-04 at 21:31:21, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1574.43(19) mean: 1687.94, max: 1855.61
Date: 07-04 at 21:32:56, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1574.43(19) mean: 1724.87, max: 1881.25
Date: 07-04 at 21:34:50, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1574.43(19) mean: 1641.17, max: 1708.28
Date: 07-04 at 21:36:25, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1574.43(19) mean: 1643.01, max: 1753.36
Date: 07-04 at 21:37:54, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1574.43(19) mean: 1654.56, max: 1794.77
Date: 07-04 at 21:39:30, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1574.43(19) mean: 1632.56, max: 1740.94
Date: 07-04 at 21:41:08, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1568.44(20) mean: 1613.01, max: 1725.20
Date: 07-04 at 21:42:42, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1632.56, max: 1773.74
Date: 07-04 at 21:44:17, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1639.51, max: 1786.19
Date: 07-04 at 21:45:45, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1609.93, max: 1802.46
Date: 07-04 at 21:47:14, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1647.86, max: 1844.13
Date: 07-04 at 21:49:02, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1605.08, max: 1642.42
Date: 07-04 at 21:50:35, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1640.32, max: 1696.00
Date: 07-04 at 21:52:10, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1649.53, max: 1710.80
Date: 07-04 at 21:53:48, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1628.92, max: 1704.83
Date: 07-04 at 21:55:24, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1609.28, max: 1638.40
Date: 07-04 at 21:56:54, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1636.44, max: 1674.65
Date: 07-04 at 21:58:33, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1609.32, max: 1668.40
Date: 07-04 at 22:00:16, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1606.36, max: 1708.20
Date: 07-04 at 22:01:57, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1593.05, max: 1630.54
Date: 07-04 at 22:03:37, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1600.83, max: 1646.88
Date: 07-04 at 22:05:28, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1602.17, max: 1663.33
Date: 07-04 at 22:06:51, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1567.51(20) mean: 1636.72, max: 1681.05
Date: 07-04 at 22:08:42, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1551.86(20) mean: 1598.49, max: 1685.17
