Date: 07-05 at 15:44:47, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1421.04(5) mean: 3204.14, max: 3889.45
Date: 07-05 at 15:46:22, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1327.29(11) mean: 2689.92, max: 3362.05
Date: 07-05 at 15:47:57, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1268.44(11) mean: 2666.98, max: 3258.02
Date: 07-05 at 15:49:28, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1224.89(11) mean: 2518.29, max: 3143.70
Date: 07-05 at 15:51:10, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1217.57(11) mean: 2292.54, max: 3035.34
Date: 07-05 at 15:52:51, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1209.73(11) mean: 2209.87, max: 2857.30
Date: 07-05 at 15:54:26, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1202.57(10) mean: 2243.77, max: 2892.72
Date: 07-05 at 15:56:03, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1182.51(9) mean: 2220.78, max: 2843.88
Date: 07-05 at 15:57:41, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1181.34(9) mean: 2152.30, max: 2862.68
Date: 07-05 at 15:59:25, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1180.37(9) mean: 1908.37, max: 2712.46
Date: 07-05 at 16:01:04, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1180.37(9) mean: 1281.38, max: 1372.33
Date: 07-05 at 16:02:35, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1180.37(9) mean: 1282.58, max: 1378.58
Date: 07-05 at 16:04:09, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1175.13(11) mean: 1275.29, max: 1395.54
Date: 07-05 at 16:05:41, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.51(10) mean: 1278.31, max: 1422.05
