Date: 07-05 at 12:41:44, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1367.98(9) mean: 2290.90, max: 3051.40
Date: 07-05 at 12:43:22, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1265.90(10) mean: 2243.73, max: 2947.72
Date: 07-05 at 12:45:05, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1209.43(10) mean: 2133.00, max: 2772.54
Date: 07-05 at 12:46:47, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1209.43(10) mean: 1949.98, max: 2608.20
Date: 07-05 at 12:48:24, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1209.43(10) mean: 1320.09, max: 1412.06
Date: 07-05 at 12:50:07, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1209.43(10) mean: 1371.48, max: 1452.02
Date: 07-05 at 12:51:43, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1209.43(10) mean: 1271.43, max: 1357.69
Date: 07-05 at 12:53:31, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1209.43(10) mean: 1318.01, max: 1407.59
Date: 07-05 at 12:55:10, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1196.90(10) mean: 1335.91, max: 1446.66
Date: 07-05 at 12:56:57, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1184.22(10) mean: 1387.13, max: 1496.60
Date: 07-05 at 12:58:42, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.60(9) mean: 1395.20, max: 1528.31
Date: 07-05 at 13:00:26, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.00(9) mean: 1301.37, max: 1546.57
Date: 07-05 at 13:02:03, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.00(9) mean: 1246.50, max: 1309.15
Date: 07-05 at 13:03:44, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.00(9) mean: 1257.54, max: 1355.60
Date: 07-05 at 13:05:27, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.00(9) mean: 1307.66, max: 1422.43
Date: 07-05 at 13:07:02, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.00(9) mean: 1223.52, max: 1309.24
Date: 07-05 at 13:08:45, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.00(9) mean: 1268.96, max: 1361.21
Date: 07-05 at 13:10:24, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.00(9) mean: 1215.74, max: 1311.22
Date: 07-05 at 13:12:05, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.00(9) mean: 1259.59, max: 1352.59
Date: 07-05 at 13:13:37, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1145.64(10) mean: 1184.74, max: 1340.46
Date: 07-05 at 13:15:11, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1141.49(10) mean: 1212.27, max: 1382.29
Date: 07-05 at 13:16:51, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1137.88(9) mean: 1153.26, max: 1202.52
Date: 07-05 at 13:18:19, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1136.80(9) mean: 1152.62, max: 1208.92
Date: 07-05 at 13:19:52, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1115.87(9) mean: 1144.98, max: 1176.86
Date: 07-05 at 13:21:26, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1175.11, max: 1207.58
Date: 07-05 at 13:22:57, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1148.96, max: 1215.98
Date: 07-05 at 13:24:28, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1151.47, max: 1216.91
Date: 07-05 at 13:25:57, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1145.97, max: 1176.86
Date: 07-05 at 13:27:34, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1180.80, max: 1217.50
Date: 07-05 at 13:29:04, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1129.74, max: 1159.88
Date: 07-05 at 13:30:38, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1122.24, max: 1144.69
Date: 07-05 at 13:32:03, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1126.32, max: 1159.40
Date: 07-05 at 13:33:31, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1121.91, max: 1139.87
Date: 07-05 at 13:35:02, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1125.37, max: 1187.67
Date: 07-05 at 13:36:24, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1121.90, max: 1139.87
Date: 07-05 at 13:37:55, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1111.29(8) mean: 1124.06, max: 1165.86
