Date: 03-25 at 01:07:15, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1072.20(10), mean: 1427.46, max: 1984.69
Date: 03-25 at 01:07:21, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 1057.80(10), mean: 1345.56, max: 1944.91
Date: 03-25 at 01:07:27, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 1054.92(10), mean: 1340.02, max: 1934.52
Date: 03-25 at 01:07:35, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 1054.70(10), mean: 1201.78, max: 1406.64
Date: 03-25 at 01:07:44, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 993.96(9), mean: 1178.75, max: 1290.91
Date: 03-25 at 01:07:52, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 985.46(9), mean: 1207.52, max: 1341.15
Date: 03-25 at 01:08:01, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 976.89(9), mean: 1180.01, max: 1406.87
Date: 03-25 at 01:08:06, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 976.89(9), mean: 1205.62, max: 1493.81
Date: 03-25 at 01:08:13, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 976.89(9), mean: 1147.88, max: 1309.27
Date: 03-25 at 01:08:21, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 976.89(9), mean: 1171.95, max: 1395.57
Date: 03-25 at 01:08:30, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 967.34(9), mean: 1070.29, max: 1228.60
Date: 03-25 at 01:08:39, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 965.22(9), mean: 1049.64, max: 1241.99
Date: 03-25 at 01:08:50, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 965.22(9), mean: 1037.55, max: 1171.06
Date: 03-25 at 01:08:57, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 965.22(9), mean: 1098.10, max: 1198.50
Date: 03-25 at 01:09:06, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1049.48, max: 1136.34
Date: 03-25 at 01:09:14, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1044.41, max: 1104.22
Date: 03-25 at 01:09:25, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1037.15, max: 1104.22
Date: 03-25 at 01:09:35, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1022.32, max: 1097.89
Date: 03-25 at 01:09:49, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1004.41, max: 1087.71
Date: 03-25 at 01:10:03, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1435.69, max: 1832.86
Date: 03-25 at 01:10:09, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1456.33, max: 1904.75
Date: 03-25 at 01:10:16, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1407.61, max: 1808.65
Date: 03-25 at 01:10:23, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1405.45, max: 1784.64
Date: 03-25 at 01:10:38, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1450.02, max: 1844.28
Date: 03-25 at 01:10:44, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 962.45(9), mean: 1483.60, max: 1916.21
