Date: 03-25 at 01:14:08, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1064.83(10), mean: 1381.20, max: 1879.47
Date: 03-25 at 01:14:15, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 1055.55(10), mean: 1383.33, max: 1850.92
Date: 03-25 at 01:14:27, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 1023.33(10), mean: 1182.60, max: 1582.93
Date: 03-25 at 01:14:32, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 1013.72(10), mean: 1165.48, max: 1373.14
Date: 03-25 at 01:14:42, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 996.80(10), mean: 1121.17, max: 1205.28
Date: 03-25 at 01:14:49, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 980.63(10), mean: 1139.04, max: 1309.32
Date: 03-25 at 01:14:55, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1138.32, max: 1344.42
Date: 03-25 at 01:15:02, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1044.49, max: 1168.62
Date: 03-25 at 01:15:10, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1046.40, max: 1167.62
Date: 03-25 at 01:15:20, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1056.82, max: 1204.05
Date: 03-25 at 01:15:31, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1043.06, max: 1133.80
Date: 03-25 at 01:15:38, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1443.63, max: 1950.07
Date: 03-25 at 01:15:46, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1331.85, max: 1561.73
Date: 03-25 at 01:15:53, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1313.16, max: 1541.17
Date: 03-25 at 01:15:59, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1293.92, max: 1569.09
Date: 03-25 at 01:16:11, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1437.11, max: 1889.71
Date: 03-25 at 01:16:16, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(10), mean: 1460.22, max: 1933.76
