Date: 10-26 at 18:51:33, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 2143.61(20), mean: 2913.49, max: 3261.50
Date: 10-26 at 18:52:52, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1983.35(20), mean: 2891.69, max: 3243.47
Date: 10-26 at 18:54:17, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1893.17(19), mean: 2772.54, max: 3258.52
Date: 10-26 at 18:55:48, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1865.50(19), mean: 2700.04, max: 3255.82
Date: 10-26 at 18:57:14, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1852.25(19), mean: 2587.34, max: 3302.63
Date: 10-26 at 18:58:43, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1852.25(19), mean: 2539.59, max: 3366.81
Date: 10-26 at 19:00:15, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1852.25(19), mean: 2462.42, max: 3372.25
Date: 10-26 at 19:01:58, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1761.73(20), mean: 1946.52, max: 2060.02
Date: 10-26 at 19:03:23, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1752.99(19), mean: 1974.03, max: 2119.98
Date: 10-26 at 19:04:54, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1747.14(19), mean: 1962.86, max: 2155.81
Date: 10-26 at 19:06:16, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1708.22(18), mean: 1976.64, max: 2204.10
Date: 10-26 at 19:07:41, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1708.22(18), mean: 1979.36, max: 2231.43
Date: 10-26 at 19:09:07, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1708.22(18), mean: 1972.39, max: 2268.61
