Date: 01-16 at 13:32:48, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1449.15(16), mean: 2380.90, max: 2847.71
Date: 01-16 at 13:33:53, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1364.67(16), mean: 2283.36, max: 2837.67
Date: 01-16 at 13:35:02, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1310.60(15), mean: 2210.64, max: 2862.54
Date: 01-16 at 13:36:09, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1309.09(15), mean: 2126.76, max: 2783.27
Date: 01-16 at 13:37:17, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1309.09(15), mean: 2098.56, max: 2703.47
Date: 01-16 at 13:38:25, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1309.09(15), mean: 2003.63, max: 2699.52
Date: 01-16 at 13:39:35, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1309.09(15), mean: 1788.00, max: 2463.28
Date: 01-16 at 13:40:44, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1301.21(16), mean: 1615.59, max: 2333.83
Date: 01-16 at 13:41:51, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1250.43(15), mean: 1607.47, max: 2329.33
Date: 01-16 at 13:42:59, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1244.89(15), mean: 1552.04, max: 2280.80
Date: 01-16 at 13:44:07, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1244.29(15), mean: 1588.39, max: 2321.91
Date: 01-16 at 13:45:18, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1244.29(15), mean: 1548.34, max: 2342.32
Date: 01-16 at 13:46:25, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1244.29(15), mean: 1446.38, max: 1815.90
Date: 01-16 at 13:47:34, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1244.29(15), mean: 1314.61, max: 1391.70
Date: 01-16 at 13:48:40, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1243.43(15), mean: 1278.95, max: 1340.36
Date: 01-16 at 13:49:48, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1238.80(15), mean: 1285.21, max: 1332.64
Date: 01-16 at 13:50:53, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1238.80(15), mean: 1307.86, max: 1386.48
Date: 01-16 at 13:51:59, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1238.80(15), mean: 1341.96, max: 1432.67
Date: 01-16 at 13:53:12, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1237.25(15), mean: 1277.59, max: 1327.49
Date: 01-16 at 13:54:15, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1237.25(15), mean: 1291.84, max: 1372.44
Date: 01-16 at 13:55:19, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1237.25(15), mean: 1260.95, max: 1314.34
Date: 01-16 at 13:56:22, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1237.25(15), mean: 1305.98, max: 1356.45
Date: 01-16 at 13:57:27, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1229.50(15), mean: 1295.45, max: 1366.77
Date: 01-16 at 13:58:29, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.28(15), mean: 1287.68, max: 1366.86
Date: 01-16 at 13:59:35, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.28(15), mean: 1273.47, max: 1393.08
Date: 01-16 at 14:00:40, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.28(15), mean: 1264.98, max: 1331.87
Date: 01-16 at 14:01:45, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.28(15), mean: 1277.45, max: 1336.12
Date: 01-16 at 14:02:47, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.28(15), mean: 1269.51, max: 1321.71
Date: 01-16 at 14:03:54, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.28(15), mean: 1383.77, max: 1618.51
Date: 01-16 at 14:05:00, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.28(15), mean: 1284.42, max: 1517.01
Date: 01-16 at 14:06:08, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.28(15), mean: 1282.46, max: 1350.80
Date: 01-16 at 14:07:12, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.28(15), mean: 1296.30, max: 1389.58
