Date: 11-20 at 18:21:21, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1472.60(18), mean: 2441.17, max: 2845.02
Date: 11-20 at 18:22:45, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1374.22(17), mean: 1783.90, max: 2741.43
Date: 11-20 at 18:23:55, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1370.45(17), mean: 1736.14, max: 2742.51
Date: 11-20 at 18:25:06, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1370.45(17), mean: 1762.30, max: 2783.45
Date: 11-20 at 18:26:21, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1370.45(17), mean: 1717.28, max: 2721.89
Date: 11-20 at 18:27:37, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1370.45(17), mean: 1718.09, max: 2558.47
Date: 11-20 at 18:28:48, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1370.45(17), mean: 1728.35, max: 2529.88
Date: 11-20 at 18:30:07, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1370.45(17), mean: 2355.90, max: 2835.69
Date: 11-20 at 18:31:33, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1370.45(17), mean: 1472.28, max: 1558.55
Date: 11-20 at 18:32:40, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1370.45(17), mean: 1503.18, max: 1579.19
Date: 11-20 at 18:33:53, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1358.53(17), mean: 1485.90, max: 1587.58
Date: 11-20 at 18:35:11, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1323.42(17), mean: 1415.11, max: 1602.64
Date: 11-20 at 18:36:22, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1309.62(17), mean: 1433.26, max: 1658.01
Date: 11-20 at 18:37:38, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 1429.82, max: 1711.85
Date: 11-20 at 18:38:54, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 1384.89, max: 1684.33
Date: 11-20 at 18:40:04, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 1430.32, max: 1730.61
Date: 11-20 at 18:41:17, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 1480.50, max: 1783.15
Date: 11-20 at 18:42:35, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 1400.77, max: 1583.87
Date: 11-20 at 18:43:48, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 2424.82, max: 2883.31
Date: 11-20 at 18:45:15, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 1450.13, max: 1583.03
Date: 11-20 at 18:46:26, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 1465.98, max: 1608.61
Date: 11-20 at 18:47:39, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 1488.05, max: 1669.40
Date: 11-20 at 18:48:54, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 2269.94, max: 2659.84
Date: 11-20 at 18:50:18, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1291.18(16), mean: 1434.96, max: 1507.94
