Date: 07-07 at 14:28:32, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1479.30(17) mean: 2576.04, max: 2979.25
Date: 07-07 at 14:30:18, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1380.56(17) mean: 2474.71, max: 2935.07
Date: 07-07 at 14:32:07, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1354.42(17) mean: 2164.31, max: 2870.32
Date: 07-07 at 14:34:01, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1327.24(17) mean: 1437.83, max: 1529.61
Date: 07-07 at 14:35:43, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1315.40(16) mean: 1455.32, max: 1570.62
Date: 07-07 at 14:37:25, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1312.02(16) mean: 1506.92, max: 1608.96
Date: 07-07 at 14:39:00, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1312.02(16) mean: 1521.48, max: 1639.53
Date: 07-07 at 14:40:43, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1312.02(16) mean: 1512.42, max: 1673.43
Date: 07-07 at 14:42:32, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1312.02(16) mean: 1472.46, max: 1710.66
Date: 07-07 at 14:44:20, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1312.02(16) mean: 1384.56, max: 1446.56
Date: 07-07 at 14:45:56, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1312.02(16) mean: 1428.32, max: 1500.77
Date: 07-07 at 14:47:45, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1285.54(16) mean: 1349.92, max: 1416.47
Date: 07-07 at 14:49:27, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1276.04(16) mean: 1388.66, max: 1472.22
Date: 07-07 at 14:51:12, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1276.04(16) mean: 1390.37, max: 1493.08
Date: 07-07 at 14:52:55, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1276.04(16) mean: 1340.58, max: 1468.56
Date: 07-07 at 14:54:44, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1276.04(16) mean: 1324.83, max: 1394.83
Date: 07-07 at 14:56:25, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1276.04(16) mean: 1329.08, max: 1389.10
Date: 07-07 at 14:58:06, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1276.04(16) mean: 1318.76, max: 1371.76
Date: 07-07 at 14:59:46, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1252.85(15) mean: 1344.68, max: 1401.39
Date: 07-07 at 15:01:33, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1252.85(15) mean: 1314.15, max: 1375.78
Date: 07-07 at 15:03:05, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1252.85(15) mean: 1332.49, max: 1412.11
Date: 07-07 at 15:04:51, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1252.85(15) mean: 1324.69, max: 1444.03
Date: 07-07 at 15:06:31, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1252.85(15) mean: 1300.68, max: 1383.84
Date: 07-07 at 15:08:04, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1252.85(15) mean: 1336.21, max: 1421.30
Date: 07-07 at 15:09:54, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1252.85(15) mean: 1297.11, max: 1357.47
Date: 07-07 at 15:11:35, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1252.85(15) mean: 1298.81, max: 1390.73
Date: 07-07 at 15:13:13, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1252.85(15) mean: 1300.25, max: 1418.12
Date: 07-07 at 15:14:59, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1252.85(15) mean: 1296.87, max: 1370.22
Date: 07-07 at 15:16:38, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.88(15) mean: 1304.10, max: 1416.48
Date: 07-07 at 15:18:19, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.88(15) mean: 1286.73, max: 1343.50
Date: 07-07 at 15:20:07, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.88(15) mean: 1286.22, max: 1380.11
Date: 07-07 at 15:21:45, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.88(15) mean: 1318.45, max: 1420.39
Date: 07-07 at 15:23:20, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.88(15) mean: 1301.54, max: 1378.92
Date: 07-07 at 15:24:55, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.88(15) mean: 1281.25, max: 1341.11
Date: 07-07 at 15:26:28, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.88(15) mean: 1281.39, max: 1377.07
Date: 07-07 at 15:27:59, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.88(15) mean: 1276.83, max: 1337.05
Date: 07-07 at 15:29:31, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1286.75, max: 1336.44
Date: 07-07 at 15:30:59, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1278.12, max: 1387.53
Date: 07-07 at 15:32:32, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1264.76, max: 1320.05
Date: 07-07 at 15:34:03, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1261.50, max: 1319.26
Date: 07-07 at 15:35:36, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1269.79, max: 1309.44
Date: 07-07 at 15:37:08, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1303.44, max: 1358.74
Date: 07-07 at 15:38:39, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1269.73, max: 1324.91
Date: 07-07 at 15:40:20, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1271.10, max: 1325.68
Date: 07-07 at 15:41:56, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1293.53, max: 1345.91
Date: 07-07 at 15:43:27, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1267.35, max: 1321.11
Date: 07-07 at 15:45:01, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1266.31, max: 1320.10
Date: 07-07 at 15:46:33, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1248.31(15) mean: 1288.76, max: 1341.27
Date: 07-07 at 15:48:07, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1247.27(15) mean: 1274.80, max: 1343.57
Date: 07-07 at 15:49:38, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1247.27(15) mean: 1264.88, max: 1320.10
Date: 07-07 at 15:51:12, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1247.27(15) mean: 1264.08, max: 1320.10
Date: 07-07 at 15:52:44, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1247.27(15) mean: 1270.48, max: 1351.80
