Date: 07-07 at 23:18:11, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1451.61(18) mean: 2264.04, max: 2983.02
Date: 07-07 at 23:19:50, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1342.56(17) mean: 2024.44, max: 2906.03
Date: 07-07 at 23:21:27, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1324.88(17) mean: 1687.78, max: 2722.29
Date: 07-07 at 23:22:56, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1324.88(17) mean: 1616.64, max: 2751.71
Date: 07-07 at 23:24:34, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1324.88(17) mean: 1504.94, max: 1667.94
Date: 07-07 at 23:26:13, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1324.88(17) mean: 1470.05, max: 1692.06
Date: 07-07 at 23:27:48, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1324.88(17) mean: 1416.86, max: 1663.10
Date: 07-07 at 23:29:19, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1324.88(17) mean: 1474.13, max: 1735.28
Date: 07-07 at 23:30:57, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1319.55(18) mean: 1374.64, max: 1534.26
Date: 07-07 at 23:32:34, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1291.33(16) mean: 1367.55, max: 1557.91
Date: 07-07 at 23:34:06, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1291.33(16) mean: 1360.89, max: 1563.49
Date: 07-07 at 23:35:41, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1285.35(16) mean: 1340.46, max: 1433.41
Date: 07-07 at 23:37:18, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1285.35(16) mean: 1316.63, max: 1367.92
Date: 07-07 at 23:38:45, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1285.35(16) mean: 1351.02, max: 1416.88
Date: 07-07 at 23:40:21, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1280.69(16) mean: 1316.37, max: 1366.70
Date: 07-07 at 23:42:03, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1279.72(16) mean: 1311.77, max: 1354.92
Date: 07-07 at 23:43:27, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1279.72(16) mean: 1334.62, max: 1387.82
Date: 07-07 at 23:45:01, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1279.72(16) mean: 1333.09, max: 1404.46
Date: 07-07 at 23:46:33, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1279.72(16) mean: 1366.97, max: 1442.29
Date: 07-07 at 23:48:09, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1279.72(16) mean: 1368.36, max: 1455.01
Date: 07-07 at 23:49:43, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1269.15(15) mean: 1315.08, max: 1386.82
Date: 07-07 at 23:51:21, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1269.15(15) mean: 1300.31, max: 1358.55
Date: 07-07 at 23:52:57, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62 best obj: 1269.15(15) mean: 1297.55, max: 1358.55
