Date: 04-10 at 03:22:32, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 676.67(3), mean: 760.87, max: 873.67
Date: 04-10 at 03:22:33, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 630.62(3), mean: 700.34, max: 816.23
Date: 04-10 at 03:22:34, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 738.70, max: 883.31
Date: 04-10 at 03:22:35, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 943.40, max: 1267.27
Date: 04-10 at 03:22:37, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 1015.56, max: 1402.56
Date: 04-10 at 03:22:38, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 1055.67, max: 1480.74
Date: 04-10 at 03:22:41, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 1286.04, max: 1864.70
Date: 04-10 at 03:22:44, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 1332.95, max: 1942.88
Date: 04-10 at 03:22:49, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 1563.32, max: 2326.84
Date: 04-10 at 03:22:57, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 1793.70, max: 2710.80
Date: 04-10 at 03:23:11, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 2024.07, max: 3094.75
Date: 04-10 at 03:23:25, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 2070.98, max: 3172.94
Date: 04-10 at 03:23:45, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 597.43(3), mean: 2301.36, max: 3556.89
