Date: 08-02 at 05:03:01, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 1011.83(8), mean: 2688.57, max: 3694.72
Date: 08-02 at 05:03:53, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 942.44(8), mean: 2433.94, max: 3323.99
Date: 08-02 at 05:04:45, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 935.32(8), mean: 1866.47, max: 3039.54
Date: 08-02 at 05:05:38, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 932.34(8), mean: 1727.86, max: 2785.36
Date: 08-02 at 05:06:30, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 926.46(8), mean: 1597.58, max: 2406.73
Date: 08-02 at 05:07:22, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 922.54(8), mean: 1523.80, max: 2165.50
Date: 08-02 at 05:08:14, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 911.86(8), mean: 1217.02, max: 1999.97
Date: 08-02 at 05:09:03, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 886.28(8), mean: 1065.99, max: 1862.22
Date: 08-02 at 05:09:53, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 885.77(8), mean: 1090.63, max: 1895.21
Date: 08-02 at 05:10:43, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 870.89(7), mean: 1034.35, max: 1582.15
Date: 08-02 at 05:11:34, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 870.89(7), mean: 1051.27, max: 1548.65
Date: 08-02 at 05:12:23, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 870.89(7), mean: 1077.48, max: 1595.21
Date: 08-02 at 05:13:15, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 870.89(7), mean: 1036.15, max: 1232.95
Date: 08-02 at 05:14:04, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 735.8, best obj: 870.89(7), mean: 963.87, max: 1216.61
