Date: 12-16 at 19:16:56, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1389.42(13), mean: 2269.90, max: 3137.71
Date: 12-16 at 19:17:55, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1361.95(13), mean: 2215.91, max: 3005.80
Date: 12-16 at 19:18:59, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1331.99(13), mean: 2188.70, max: 2957.48
Date: 12-16 at 19:20:01, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1324.36(13), mean: 2218.52, max: 3012.55
Date: 12-16 at 19:21:00, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1324.36(13), mean: 2165.22, max: 2975.16
Date: 12-16 at 19:22:03, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1323.68(13), mean: 1998.98, max: 2987.81
Date: 12-16 at 19:23:15, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1250.72(13), mean: 1420.00, max: 1610.35
Date: 12-16 at 19:24:11, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1247.83(13), mean: 1418.71, max: 1601.16
Date: 12-16 at 19:25:12, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1247.83(13), mean: 1406.43, max: 1640.30
Date: 12-16 at 19:26:16, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1247.83(13), mean: 1454.08, max: 1679.37
Date: 12-16 at 19:27:16, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1247.83(13), mean: 1411.52, max: 1712.65
Date: 12-16 at 19:28:21, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1247.83(13), mean: 1342.11, max: 1451.07
