Date: 09-14 at 05:11:16, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 5849.21(23), mean: 9517.42, max: 11168.51
Date: 09-14 at 05:18:08, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 5364.52(23), mean: 9545.29, max: 11197.38
Date: 09-14 at 05:25:01, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 5038.24(22), mean: 9465.26, max: 11000.56
Date: 09-14 at 05:32:16, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4946.05(22), mean: 8974.48, max: 10880.13
Date: 09-14 at 05:39:28, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 8981.00, max: 10866.41
Date: 09-14 at 05:46:40, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 8693.05, max: 10794.01
Date: 09-14 at 05:53:59, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 8667.37, max: 10821.49
Date: 09-14 at 06:01:32, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 8670.45, max: 10755.60
Date: 09-14 at 06:08:46, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 8696.24, max: 10775.19
Date: 09-14 at 06:16:37, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 8408.06, max: 10541.65
Date: 09-14 at 06:24:59, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 5943.67, max: 10624.23
Date: 09-14 at 06:32:13, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 5998.53, max: 10499.29
Date: 09-14 at 06:39:44, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 6046.33, max: 10145.06
Date: 09-14 at 06:47:20, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 6102.74, max: 9929.37
Date: 09-14 at 06:55:40, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 9018.76, max: 10106.15
Date: 09-14 at 07:03:20, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 5626.25, max: 6371.19
Date: 09-14 at 07:10:08, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4916.70(22), mean: 5703.42, max: 6435.41
Date: 09-14 at 07:18:13, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4914.18(24), mean: 5432.24, max: 5915.00
Date: 09-14 at 07:25:16, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4796.57(24), mean: 5461.68, max: 5955.51
Date: 09-14 at 07:32:13, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4763.27(24), mean: 5529.43, max: 5857.39
Date: 09-14 at 07:39:56, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4715.34(26), mean: 5018.40, max: 5685.39
Date: 09-14 at 07:46:53, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4681.53(26), mean: 5021.99, max: 5224.31
Date: 09-14 at 07:54:01, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4636.74(26), mean: 5115.66, max: 5305.28
Date: 09-14 at 08:01:26, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4590.32(25), mean: 5131.95, max: 5324.58
Date: 09-14 at 08:09:02, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4589.62(25), mean: 4961.00, max: 5289.85
Date: 09-14 at 08:16:13, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5087.69, max: 5437.59
Date: 09-14 at 08:23:33, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5111.99, max: 5554.79
Date: 09-14 at 08:31:27, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5025.27, max: 5374.01
Date: 09-14 at 08:39:19, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5019.36, max: 5377.37
Date: 09-14 at 08:46:47, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 4965.16, max: 5486.91
Date: 09-14 at 08:54:51, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5085.64, max: 5547.45
Date: 09-14 at 09:01:38, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5213.67, max: 5702.29
Date: 09-14 at 09:09:06, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5200.55, max: 5726.61
Date: 09-14 at 09:16:52, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5046.04, max: 5749.38
Date: 09-14 at 09:24:50, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5216.67, max: 6173.65
Date: 09-14 at 09:33:28, #particle: 15, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 9415.71, max: 10689.85
Date: 09-14 at 09:41:33, #particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5665.56, max: 5949.31
Date: 09-14 at 09:48:48, #particle: 15, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5541.76, max: 5984.97
Date: 09-14 at 09:55:06, #particle: 15, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5830.15, max: 6516.98
Date: 09-14 at 10:01:11, #particle: 15, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5780.04, max: 6515.62
Date: 09-14 at 10:07:00, #particle: 15, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5891.54, max: 6611.11
Date: 09-14 at 10:12:44, #particle: 15, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5982.02, max: 6724.60
Date: 09-14 at 10:18:56, #particle: 15, iter: 52, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 6151.05, max: 6974.16
Date: 09-14 at 10:25:12, #particle: 15, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5978.44, max: 6879.78
Date: 09-14 at 10:32:06, #particle: 15, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 9632.91, max: 11591.82
Date: 09-14 at 10:38:58, #particle: 15, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5605.97, max: 5961.67
Date: 09-14 at 10:44:51, #particle: 15, iter: 58, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5818.13, max: 6410.80
Date: 09-14 at 10:51:00, #particle: 15, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5859.26, max: 6478.40
Date: 09-14 at 10:56:49, #particle: 15, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5837.37, max: 6598.46
Date: 09-14 at 11:02:53, #particle: 15, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5691.41, max: 6654.63
Date: 09-14 at 11:08:55, #particle: 15, iter: 63, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5703.25, max: 6867.35
Date: 09-14 at 11:14:47, #particle: 15, iter: 64, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5777.75, max: 6978.16
Date: 09-14 at 11:20:50, #particle: 15, iter: 65, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5837.39, max: 6923.06
Date: 09-14 at 11:27:44, #particle: 15, iter: 67, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 9418.12, max: 11130.15
Date: 09-14 at 11:34:40, #particle: 15, iter: 69, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5847.71, max: 6331.76
Date: 09-14 at 11:40:16, #particle: 15, iter: 70, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5956.76, max: 6415.80
Date: 09-14 at 11:46:13, #particle: 15, iter: 71, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5955.45, max: 6510.21
Date: 09-14 at 11:52:07, #particle: 15, iter: 72, fix: false, local: true, cut car: true, new generate: true, Khoo: 4107.86, best obj: 4583.40(25), mean: 5977.33, max: 6597.88
