Date: 07-10 at 05:50:29, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 1033.98(5) mean: 3165.89, max: 4339.51
Date: 07-10 at 05:51:03, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 906.58(5) mean: 2266.00, max: 3545.55
Date: 07-10 at 05:51:33, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 800.03(5) mean: 1620.53, max: 2776.87
Date: 07-10 at 05:52:03, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 758.98(5) mean: 1647.67, max: 2813.85
Date: 07-10 at 05:52:37, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 732.54(6) mean: 1170.02, max: 2082.08
Date: 07-10 at 05:53:22, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 719.61(6) mean: 1126.17, max: 1889.34
Date: 07-10 at 05:54:05, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 719.61(6) mean: 881.98, max: 1390.77
Date: 07-10 at 05:54:43, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 719.61(6) mean: 742.26, max: 807.18
Date: 07-10 at 05:55:16, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 705.32(6) mean: 738.56, max: 824.92
Date: 07-10 at 05:55:53, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 701.73(6) mean: 769.20, max: 856.91
Date: 07-10 at 05:56:25, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 701.73(6) mean: 711.21, max: 757.14
Date: 07-10 at 05:57:01, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 701.73(6) mean: 719.92, max: 788.21
Date: 07-10 at 05:57:34, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 701.73(6) mean: 707.56, max: 757.14
Date: 07-10 at 05:58:11, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 701.73(6) mean: 707.51, max: 757.14
Date: 07-10 at 05:58:47, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 701.73(6) mean: 973.95, max: 1327.47
Date: 07-10 at 05:59:20, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 701.73(6) mean: 835.30, max: 1338.76
Date: 07-10 at 05:59:55, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 693.59(5) mean: 743.13, max: 829.42
Date: 07-10 at 06:00:34, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 693.59(5) mean: 721.69, max: 793.36
Date: 07-10 at 06:01:07, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 693.59(5) mean: 719.94, max: 793.36
Date: 07-10 at 06:01:42, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 693.59(5) mean: 719.83, max: 793.36
Date: 07-10 at 06:02:11, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 693.59(5) mean: 749.30, max: 845.80
Date: 07-10 at 06:02:48, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 685.64(5) mean: 934.83, max: 1194.23
Date: 07-10 at 06:03:20, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 663.17(5) mean: 775.42, max: 1065.72
Date: 07-10 at 06:03:54, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 663.17(5) mean: 768.34, max: 1008.75
Date: 07-10 at 06:04:27, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 663.17(5) mean: 739.19, max: 946.69
Date: 07-10 at 06:04:53, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 663.17(5) mean: 667.03, max: 721.08
Date: 07-10 at 06:05:20, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 663.17(5) mean: 667.03, max: 721.08
Date: 07-10 at 06:05:47, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 663.17(5) mean: 867.39, max: 1439.18
Date: 07-10 at 06:06:20, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 663.17(5) mean: 740.97, max: 1119.16
Date: 07-10 at 06:06:46, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 717.53, max: 1122.24
Date: 07-10 at 06:07:11, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 629.70, max: 703.13
Date: 07-10 at 06:07:37, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 627.57, max: 677.90
Date: 07-10 at 06:08:07, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 620.30, max: 620.30
Date: 07-10 at 06:08:41, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 620.30, max: 620.30
Date: 07-10 at 06:09:08, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 775.43, max: 1082.24
Date: 07-10 at 06:09:33, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 742.28, max: 1080.19
Date: 07-10 at 06:10:06, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 706.88, max: 891.19
Date: 07-10 at 06:10:39, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 642.53, max: 741.31
Date: 07-10 at 06:11:05, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 757.37, max: 1133.04
Date: 07-10 at 06:11:38, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 711.54, max: 1122.93
Date: 07-10 at 06:12:12, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 650.63, max: 758.84
Date: 07-10 at 06:12:36, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 641.90, max: 747.95
Date: 07-10 at 06:13:15, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 771.83, max: 1183.53
Date: 07-10 at 06:13:50, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 770.24, max: 1091.99
Date: 07-10 at 06:14:15, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 658.79, max: 1024.21
Date: 07-10 at 06:14:40, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 631.14, max: 773.52
Date: 07-10 at 06:15:10, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 687.14, max: 896.64
Date: 07-10 at 06:15:41, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 659.36, max: 894.21
Date: 07-10 at 06:16:05, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 634.50, max: 793.25
Date: 07-10 at 06:16:29, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 633.28, max: 793.26
Date: 07-10 at 06:17:02, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 654.03, max: 787.73
Date: 07-10 at 06:17:34, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 641.36, max: 732.60
Date: 07-10 at 06:18:08, iter: 61, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 622.89, max: 656.15
Date: 07-10 at 06:18:39, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 620.30, max: 620.30
Date: 07-10 at 06:19:17, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 693.95, max: 894.14
Date: 07-10 at 06:19:53, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 657.64, max: 747.03
Date: 07-10 at 06:20:25, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 632.67, max: 734.78
Date: 07-10 at 06:20:48, iter: 67, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 630.74, max: 752.97
Date: 07-10 at 06:21:25, iter: 69, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 740.85, max: 975.56
Date: 07-10 at 06:21:50, iter: 70, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 734.31, max: 960.65
Date: 07-10 at 06:22:27, iter: 71, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 693.69, max: 961.78
Date: 07-10 at 06:22:49, iter: 72, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 630.51, max: 773.52
Date: 07-10 at 06:23:28, iter: 74, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 620.30(4) mean: 687.63, max: 896.64
Date: 07-10 at 06:23:53, iter: 75, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 659.52, max: 908.54
Date: 07-10 at 06:24:17, iter: 76, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 621.32, max: 828.81
Date: 07-10 at 06:24:40, iter: 77, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 612.32, max: 697.30
Date: 07-10 at 06:25:02, iter: 78, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 609.42, max: 653.84
Date: 07-10 at 06:25:24, iter: 79, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 609.32, max: 652.30
Date: 07-10 at 06:27:17, iter: 81, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 608.04, max: 646.69
Date: 07-10 at 06:27:41, iter: 82, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 607.71, max: 646.88
Date: 07-10 at 06:28:05, iter: 83, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 608.19, max: 654.11
Date: 07-10 at 06:28:29, iter: 84, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:30:23, iter: 86, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 608.32, max: 652.60
Date: 07-10 at 06:30:46, iter: 87, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:31:08, iter: 88, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:31:31, iter: 89, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:33:38, iter: 91, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 637.82, max: 830.18
Date: 07-10 at 06:34:00, iter: 92, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 630.14, max: 852.54
Date: 07-10 at 06:34:21, iter: 93, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 609.24, max: 640.35
Date: 07-10 at 06:34:43, iter: 94, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:36:47, iter: 96, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 632.40, max: 811.08
Date: 07-10 at 06:37:10, iter: 97, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 605.89, max: 613.49
Date: 07-10 at 06:37:34, iter: 98, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:37:56, iter: 99, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:39:58, iter: 101, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 630.82, max: 811.08
Date: 07-10 at 06:40:22, iter: 102, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 630.55, max: 809.03
Date: 07-10 at 06:40:45, iter: 103, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:41:10, iter: 104, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:43:23, iter: 106, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 630.82, max: 811.08
Date: 07-10 at 06:43:45, iter: 107, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 614.28, max: 732.00
Date: 07-10 at 06:44:07, iter: 108, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 614.87, max: 729.95
Date: 07-10 at 06:44:31, iter: 109, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 607.03, max: 621.19
Date: 07-10 at 06:46:46, iter: 111, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 628.59, max: 788.53
Date: 07-10 at 06:47:11, iter: 112, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 610.89, max: 647.09
Date: 07-10 at 06:47:34, iter: 113, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:47:55, iter: 114, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
Date: 07-10 at 06:50:00, iter: 116, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 605.25, max: 606.61
Date: 07-10 at 06:50:23, iter: 117, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 604.91(3) mean: 604.91, max: 604.91
