Date: 07-10 at 02:12:51, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 1070.87(5) mean: 3858.81, max: 4391.57
Date: 07-10 at 02:13:24, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 855.56(5) mean: 2960.41, max: 3582.56
Date: 07-10 at 02:14:11, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 780.28(5) mean: 2321.63, max: 3438.59
Date: 07-10 at 02:14:40, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 779.90(5) mean: 2188.86, max: 3142.23
Date: 07-10 at 02:15:12, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 777.50(5) mean: 2208.31, max: 3163.24
Date: 07-10 at 02:15:44, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 777.50(5) mean: 1072.57, max: 1263.24
Date: 07-10 at 02:16:14, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 777.50(5) mean: 956.54, max: 1109.77
Date: 07-10 at 02:16:42, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 777.50(5) mean: 891.05, max: 1019.40
Date: 07-10 at 02:17:18, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 775.06(5) mean: 815.27, max: 948.70
Date: 07-10 at 02:17:45, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 749.10(5) mean: 778.13, max: 815.46
Date: 07-10 at 02:18:16, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 720.17(5) mean: 805.33, max: 831.42
Date: 07-10 at 02:18:48, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 714.84(5) mean: 830.55, max: 864.50
Date: 07-10 at 02:19:23, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 714.84(5) mean: 754.04, max: 757.53
Date: 07-10 at 02:19:53, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 714.84(5) mean: 792.26, max: 798.89
Date: 07-10 at 02:20:21, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 714.84(5) mean: 785.69, max: 792.01
Date: 07-10 at 02:20:56, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 714.84(5) mean: 738.79, max: 749.13
Date: 07-10 at 02:21:36, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 714.84(5) mean: 1096.76, max: 1406.17
Date: 07-10 at 02:22:06, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 714.84(5) mean: 915.78, max: 1234.42
Date: 07-10 at 02:22:34, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 708.95(4) mean: 836.95, max: 1188.15
Date: 07-10 at 02:23:04, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 702.53(4) mean: 764.85, max: 882.39
Date: 07-10 at 02:23:34, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 702.53(4) mean: 734.16, max: 797.30
Date: 07-10 at 02:23:58, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 702.53(4) mean: 702.77, max: 706.10
Date: 07-10 at 02:24:26, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 702.53(4) mean: 702.74, max: 705.66
Date: 07-10 at 02:24:55, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.17 best obj: 702.53(4) mean: 702.74, max: 705.66
