Date: 01-01 at 12:37:00, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1235.38(13), mean: 2216.41, max: 2840.56
Date: 01-01 at 12:37:55, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1206.23(13), mean: 2081.54, max: 2818.38
Date: 01-01 at 12:38:55, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1194.02(13), mean: 1985.40, max: 2803.87
Date: 01-01 at 12:39:48, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1164.11(13), mean: 1719.92, max: 2521.14
Date: 01-01 at 12:40:38, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1147.10(13), mean: 1510.58, max: 2359.96
Date: 01-01 at 12:41:30, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1129.92(13), mean: 1494.62, max: 2357.76
Date: 01-01 at 12:42:28, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1105.10(13), mean: 1430.04, max: 2321.26
Date: 01-01 at 12:43:19, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1084.09(13), mean: 1417.62, max: 2232.46
Date: 01-01 at 12:44:22, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1070.41(13), mean: 1383.43, max: 2236.68
Date: 01-01 at 12:45:30, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1067.90(13), mean: 1153.11, max: 1254.00
Date: 01-01 at 12:46:20, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1067.77(13), mean: 1155.06, max: 1214.99
Date: 01-01 at 12:47:19, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1060.27(13), mean: 1110.56, max: 1228.52
Date: 01-01 at 12:48:07, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1059.80(13), mean: 1153.46, max: 1288.55
Date: 01-01 at 12:49:02, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1057.83(13), mean: 1106.75, max: 1169.63
Date: 01-01 at 12:49:58, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1057.83(13), mean: 1104.05, max: 1170.88
Date: 01-01 at 12:50:49, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1057.83(13), mean: 1122.62, max: 1203.06
Date: 01-01 at 12:51:50, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1057.83(13), mean: 1100.41, max: 1202.95
Date: 01-01 at 12:52:46, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1057.83(13), mean: 1109.36, max: 1188.20
Date: 01-01 at 12:53:38, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1057.83(13), mean: 1185.53, max: 1391.37
Date: 01-01 at 12:54:26, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1057.83(13), mean: 1207.93, max: 1373.85
Date: 01-01 at 12:55:16, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1057.83(13), mean: 1199.30, max: 1388.74
Date: 01-01 at 12:56:10, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1041.88(12), mean: 1101.71, max: 1161.72
Date: 01-01 at 12:56:57, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1041.88(12), mean: 1142.80, max: 1203.50
Date: 01-01 at 12:57:45, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1041.88(12), mean: 1169.75, max: 1240.68
Date: 01-01 at 12:58:39, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1041.88(12), mean: 1090.12, max: 1135.95
Date: 01-01 at 12:59:26, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1041.88(12), mean: 1129.40, max: 1181.56
Date: 01-01 at 13:00:22, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1041.88(12), mean: 1186.55, max: 1425.31
Date: 01-01 at 13:01:11, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1041.88(12), mean: 1150.19, max: 1421.28
Date: 01-01 at 13:02:00, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1041.88(12), mean: 1162.47, max: 1417.58
Date: 01-01 at 13:02:53, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1041.88(12), mean: 1118.46, max: 1265.75
Date: 01-01 at 13:03:47, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1036.00(12), mean: 1133.71, max: 1478.19
