Date: 07-28 at 06:38:35, #particle: 50, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1487.37(17), mean: 2612.07, max: 3136.16
Date: 07-28 at 06:42:57, #particle: 50, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1406.47(18), mean: 2230.72, max: 3051.07
Date: 07-28 at 06:47:17, #particle: 50, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1385.94(18), mean: 2205.92, max: 3024.43
Date: 07-28 at 06:51:39, #particle: 50, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1385.06(18), mean: 2141.92, max: 2917.60
Date: 07-28 at 06:56:04, #particle: 50, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1358.79(18), mean: 1442.87, max: 1597.49
Date: 07-28 at 07:00:14, #particle: 50, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1327.41(17), mean: 1433.20, max: 1606.44
Date: 07-28 at 07:04:18, #particle: 50, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1316.60(17), mean: 1442.29, max: 1631.60
Date: 07-28 at 07:08:23, #particle: 50, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1303.61(16), mean: 1484.12, max: 1694.15
Date: 07-28 at 07:12:41, #particle: 50, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1286.43(16), mean: 1450.12, max: 1748.06
Date: 07-28 at 07:16:57, #particle: 50, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1282.59(16), mean: 1440.74, max: 1784.71
Date: 07-28 at 07:21:03, #particle: 50, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1282.59(16), mean: 1466.36, max: 1830.63
Date: 07-28 at 07:25:11, #particle: 50, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1282.59(16), mean: 1415.54, max: 1686.00
Date: 07-28 at 07:29:18, #particle: 50, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1282.59(16), mean: 1458.04, max: 1750.65
Date: 07-28 at 07:33:25, #particle: 50, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1282.59(16), mean: 1449.54, max: 1603.63
Date: 07-28 at 07:37:34, #particle: 50, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1282.59(16), mean: 1430.22, max: 1614.93
Date: 07-28 at 07:41:41, #particle: 50, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1282.59(16), mean: 1437.98, max: 1652.44
Date: 07-28 at 07:45:51, #particle: 50, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1268.61(15), mean: 1389.28, max: 1579.78
Date: 07-28 at 07:49:56, #particle: 50, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1262.48(15), mean: 1410.14, max: 1622.00
Date: 07-28 at 07:53:57, #particle: 50, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.34(15), mean: 1339.40, max: 1426.29
Date: 07-28 at 07:58:12, #particle: 50, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.34(15), mean: 1335.75, max: 1413.47
Date: 07-28 at 08:02:12, #particle: 50, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.34(15), mean: 1340.05, max: 1463.60
Date: 07-28 at 08:06:04, #particle: 50, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.34(15), mean: 1326.77, max: 1409.53
Date: 07-28 at 08:10:12, #particle: 50, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.34(15), mean: 1371.58, max: 1465.40
Date: 07-28 at 08:14:08, #particle: 50, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.34(15), mean: 1336.16, max: 1420.54
Date: 07-28 at 08:18:11, #particle: 50, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.34(15), mean: 1371.69, max: 1475.30
Date: 07-28 at 08:22:24, #particle: 50, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.34(15), mean: 1354.84, max: 1454.69
Date: 07-28 at 08:26:35, #particle: 50, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1260.34(15), mean: 1372.80, max: 1491.98
