Date: 03-24 at 14:16:51, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 391.52(2), mean: 446.60, max: 502.12
Date: 03-24 at 14:16:52, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 470.64, max: 514.64
Date: 03-24 at 14:16:53, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 371.58, max: 371.58
Date: 03-24 at 14:16:54, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 371.58, max: 371.58
Date: 03-24 at 14:16:54, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 371.58, max: 371.58
Date: 03-24 at 14:16:55, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 371.58, max: 371.58
Date: 03-24 at 14:16:55, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 888.77, max: 1074.63
Date: 03-24 at 14:16:57, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 371.58, max: 371.58
Date: 03-24 at 14:16:57, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 371.58, max: 371.58
Date: 03-24 at 14:16:58, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 371.58, max: 371.58
Date: 03-24 at 14:16:58, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 900.66, max: 1062.06
Date: 03-24 at 14:17:00, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 371.58(1), mean: 371.58, max: 371.58
