Date: 03-25 at 00:59:02, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 447.74(2), mean: 967.28, max: 1094.47
Date: 03-25 at 00:59:02, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 367.31(2), mean: 403.87, max: 433.44
Date: 03-25 at 00:59:03, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 409.75, max: 435.69
Date: 03-25 at 00:59:07, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 361.21, max: 361.21
Date: 03-25 at 00:59:08, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 361.21, max: 361.21
Date: 03-25 at 00:59:10, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 361.21, max: 361.21
Date: 03-25 at 00:59:12, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 361.21, max: 361.21
Date: 03-25 at 00:59:14, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 911.16, max: 1069.02
Date: 03-25 at 00:59:15, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 510.95, max: 721.94
Date: 03-25 at 00:59:17, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 361.96, max: 372.57
Date: 03-25 at 00:59:18, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 363.50, max: 395.60
Date: 03-25 at 00:59:22, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 908.82, max: 1042.45
Date: 03-25 at 00:59:23, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 361.21(2), mean: 546.55, max: 792.10
