Date: 03-25 at 00:58:38, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 479.11(2), mean: 969.37, max: 1094.47
Date: 03-25 at 00:58:39, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 393.20(2), mean: 563.83, max: 910.57
Date: 03-25 at 00:58:39, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 384.76(2), mean: 600.76, max: 941.48
Date: 03-25 at 00:58:40, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 359.46(2), mean: 384.04, max: 408.66
Date: 03-25 at 00:58:41, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 389.26, max: 407.71
Date: 03-25 at 00:58:41, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 387.09, max: 408.38
Date: 03-25 at 00:58:42, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 357.00, max: 384.44
Date: 03-25 at 00:58:43, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 343.76, max: 365.89
Date: 03-25 at 00:58:47, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 336.45, max: 336.45
Date: 03-25 at 00:58:50, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 904.58, max: 1057.60
Date: 03-25 at 00:58:51, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 409.91, max: 603.50
Date: 03-25 at 00:58:55, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 336.45, max: 336.45
Date: 03-25 at 00:58:57, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 336.45, max: 336.45
Date: 03-25 at 00:59:00, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 894.48, max: 1042.55
Date: 03-25 at 00:59:01, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 336.45(2), mean: 526.31, max: 719.40
