Date: 01-25 at 11:21:03, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1528.17(5), mean: 3748.80, max: 4566.24
Date: 01-25 at 11:21:46, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1393.08(5), mean: 2924.08, max: 4439.79
Date: 01-25 at 11:22:26, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1353.30(5), mean: 2467.79, max: 4084.49
Date: 01-25 at 11:23:04, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1244.31(9), mean: 2059.24, max: 3210.35
Date: 01-25 at 11:23:42, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1151.99(9), mean: 1554.75, max: 2627.13
Date: 01-25 at 11:24:24, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1145.39(9), mean: 1451.57, max: 2352.47
Date: 01-25 at 11:25:10, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1136.33(8), mean: 1480.30, max: 2314.19
Date: 01-25 at 11:25:55, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1136.33(8), mean: 1360.93, max: 1580.26
Date: 01-25 at 11:26:35, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1136.33(8), mean: 1274.73, max: 1523.60
Date: 01-25 at 11:27:19, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1136.33(8), mean: 1194.54, max: 1274.30
Date: 01-25 at 11:27:53, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1076.27(8), mean: 1139.50, max: 1226.22
Date: 01-25 at 11:28:37, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1042.22(7), mean: 1204.92, max: 1298.20
Date: 01-25 at 11:29:14, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1042.22(7), mean: 1197.07, max: 1283.05
Date: 01-25 at 11:29:50, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1042.22(7), mean: 1134.03, max: 1183.02
Date: 01-25 at 11:30:28, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1042.22(7), mean: 1136.56, max: 1202.36
Date: 01-25 at 11:31:10, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1042.22(7), mean: 1116.50, max: 1172.17
Date: 01-25 at 11:31:49, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1042.22(7), mean: 1323.04, max: 1643.98
Date: 01-25 at 11:32:30, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1042.22(7), mean: 1130.03, max: 1390.88
Date: 01-25 at 11:33:14, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1041.38(7), mean: 1091.56, max: 1179.29
Date: 01-25 at 11:33:53, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1037.84(7), mean: 1135.58, max: 1216.50
Date: 01-25 at 11:34:32, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1037.84(7), mean: 1089.86, max: 1184.57
Date: 01-25 at 11:35:12, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1037.84(7), mean: 1071.00, max: 1111.05
Date: 01-25 at 11:35:51, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1036.13(7), mean: 1080.19, max: 1159.09
Date: 01-25 at 11:36:25, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1036.13(7), mean: 1064.16, max: 1103.41
Date: 01-25 at 11:37:05, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1036.13(7), mean: 1090.22, max: 1178.99
Date: 01-25 at 11:37:43, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1031.42(7), mean: 1053.71, max: 1113.56
Date: 01-25 at 11:38:35, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1031.01(7), mean: 1054.37, max: 1089.97
Date: 01-25 at 11:39:26, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1031.01(7), mean: 1047.07, max: 1089.56
Date: 01-25 at 11:40:21, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1031.01(7), mean: 1046.18, max: 1089.56
Date: 01-25 at 11:40:59, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1031.01(7), mean: 1044.69, max: 1089.56
Date: 01-25 at 11:41:33, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1031.01(7), mean: 1044.69, max: 1089.56
Date: 01-25 at 11:42:15, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1031.01(7), mean: 1341.73, max: 1554.48
Date: 01-25 at 11:42:51, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1031.01(7), mean: 1161.10, max: 1368.03
Date: 01-25 at 11:43:34, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1031.01(7), mean: 1087.80, max: 1168.76
Date: 01-25 at 11:44:12, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1031.01(7), mean: 1088.60, max: 1232.12
Date: 01-25 at 11:44:57, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1028.96(7), mean: 1464.11, max: 1784.25
Date: 01-25 at 11:45:37, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 966.08, best obj: 1025.38(7), mean: 1293.17, max: 1700.04
