Date: 03-24 at 16:24:49, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 767.61(7), mean: 1321.99, max: 1644.09
Date: 03-24 at 16:24:51, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 707.48(7), mean: 1110.14, max: 1469.05
Date: 03-24 at 16:24:54, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 693.37(7), mean: 938.24, max: 1284.94
Date: 03-24 at 16:24:56, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 687.19(7), mean: 981.35, max: 1333.33
Date: 03-24 at 16:24:58, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 687.19(7), mean: 1015.99, max: 1311.25
Date: 03-24 at 16:25:02, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 687.19(7), mean: 744.48, max: 846.44
Date: 03-24 at 16:25:05, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 722.18, max: 811.70
Date: 03-24 at 16:25:08, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 714.25, max: 794.21
Date: 03-24 at 16:25:12, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 743.57, max: 844.37
Date: 03-24 at 16:25:15, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 696.60, max: 796.03
Date: 03-24 at 16:25:21, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 695.24, max: 753.37
Date: 03-24 at 16:25:24, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 1269.63, max: 1610.57
Date: 03-24 at 16:25:27, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 1175.24, max: 1472.44
Date: 03-24 at 16:25:32, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 991.59, max: 1324.15
Date: 03-24 at 16:25:35, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 878.92, max: 1234.14
Date: 03-24 at 16:25:40, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 1278.58, max: 1602.55
Date: 03-24 at 16:25:43, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 654.12(6), mean: 1195.35, max: 1411.74
