Date: 03-25 at 04:22:11, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 784.43(8), mean: 1256.70, max: 1630.73
Date: 03-25 at 04:22:13, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 699.25(7), mean: 1261.03, max: 1628.77
Date: 03-25 at 04:22:15, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 697.79(7), mean: 1136.90, max: 1484.97
Date: 03-25 at 04:22:20, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 697.79(7), mean: 817.32, max: 906.01
Date: 03-25 at 04:22:22, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 697.79(7), mean: 846.85, max: 935.56
Date: 03-25 at 04:22:28, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 695.83(7), mean: 796.48, max: 916.37
Date: 03-25 at 04:22:32, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 669.43(7), mean: 739.09, max: 809.28
Date: 03-25 at 04:22:34, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 669.43(7), mean: 773.25, max: 851.95
Date: 03-25 at 04:22:37, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 764.93, max: 902.50
Date: 03-25 at 04:22:41, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 731.05, max: 810.51
Date: 03-25 at 04:22:49, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 710.75, max: 828.94
Date: 03-25 at 04:22:53, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 708.39, max: 835.42
Date: 03-25 at 04:22:56, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 713.98, max: 888.34
Date: 03-25 at 04:23:01, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 1252.62, max: 1645.84
Date: 03-25 at 04:23:04, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 1177.92, max: 1514.60
Date: 03-25 at 04:23:09, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 826.33, max: 917.24
Date: 03-25 at 04:23:14, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 773.14, max: 908.92
Date: 03-25 at 04:23:18, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 1271.49, max: 1637.03
Date: 03-25 at 04:23:21, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 660.08(7), mean: 1197.79, max: 1521.30
