Date: 12-30 at 09:36:20, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 1171.32(5), mean: 2968.90, max: 4327.63
Date: 12-30 at 09:36:52, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 1090.50(5), mean: 2225.74, max: 3575.16
Date: 12-30 at 09:37:24, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 1055.20(5), mean: 1423.39, max: 2391.77
Date: 12-30 at 09:37:58, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 1045.23(5), mean: 1293.21, max: 2022.83
Date: 12-30 at 09:38:37, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 1041.27(5), mean: 1132.52, max: 1229.78
Date: 12-30 at 09:39:01, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 1040.98(5), mean: 1227.80, max: 1362.45
Date: 12-30 at 09:39:32, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 1040.98(5), mean: 1234.17, max: 1372.45
Date: 12-30 at 09:40:07, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 988.53(5), mean: 1084.48, max: 1184.84
Date: 12-30 at 09:40:42, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 980.34(5), mean: 1071.52, max: 1166.43
Date: 12-30 at 09:41:12, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 980.34(5), mean: 1151.17, max: 1245.46
Date: 12-30 at 09:41:51, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 980.34(5), mean: 1186.25, max: 1287.80
Date: 12-30 at 09:42:17, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 980.34(5), mean: 1247.72, max: 1396.42
Date: 12-30 at 09:42:53, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 786.38, best obj: 980.34(5), mean: 1099.61, max: 1169.26
