Date: 07-09 at 10:46:59, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1479.83(6) mean: 4144.96, max: 4973.41
Date: 07-09 at 10:47:41, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1414.29(5) mean: 4130.10, max: 4914.96
Date: 07-09 at 10:48:19, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1328.26(11) mean: 3001.67, max: 4434.66
Date: 07-09 at 10:49:01, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1239.11(10) mean: 1403.07, max: 1504.12
Date: 07-09 at 10:49:38, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1208.59(10) mean: 1457.45, max: 1568.18
Date: 07-09 at 10:50:07, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1187.29(10) mean: 1569.67, max: 1666.41
Date: 07-09 at 10:50:34, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1187.29(10) mean: 1506.82, max: 1677.21
Date: 07-09 at 10:51:03, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1163.45(9) mean: 1547.21, max: 1736.70
Date: 07-09 at 10:51:41, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1161.73(9) mean: 1413.77, max: 1748.74
Date: 07-09 at 10:52:18, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1126.71(8) mean: 1208.74, max: 1280.76
Date: 07-09 at 10:52:55, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1102.01(8) mean: 1232.17, max: 1336.20
Date: 07-09 at 10:53:36, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1095.02(8) mean: 1179.47, max: 1260.26
Date: 07-09 at 10:54:11, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 926.82 best obj: 1095.02(8) mean: 1175.13, max: 1251.78
