Date: 12-26 at 22:54:38, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 1271.75(4), mean: 3156.53, max: 4106.48
Date: 12-26 at 22:55:10, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 1003.91(4), mean: 2536.90, max: 3306.36
Date: 12-26 at 22:55:44, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 930.46(4), mean: 1872.42, max: 2624.28
Date: 12-26 at 22:56:16, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 889.32(7), mean: 1300.92, max: 1988.64
Date: 12-26 at 22:57:02, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.32(5), mean: 1310.50, max: 1974.88
Date: 12-26 at 22:57:33, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.32(5), mean: 974.75, max: 1098.82
Date: 12-26 at 22:58:11, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 782.32(5), mean: 929.27, max: 1100.73
Date: 12-26 at 22:58:54, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 825.41, max: 940.28
Date: 12-26 at 22:59:31, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 810.55, max: 931.33
Date: 12-26 at 23:00:01, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 802.37, max: 907.00
Date: 12-26 at 23:00:30, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 789.20, max: 824.03
Date: 12-26 at 23:01:00, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 786.60, max: 818.96
Date: 12-26 at 23:01:39, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 3008.22, max: 3526.17
Date: 12-26 at 23:02:19, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 1164.03, max: 1372.74
Date: 12-26 at 23:02:47, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 1099.14, max: 1250.73
Date: 12-26 at 23:03:25, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 1076.10, max: 1270.70
Date: 12-26 at 23:04:07, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 2934.37, max: 3230.74
Date: 12-26 at 23:04:37, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 588.88, best obj: 780.99(5), mean: 1073.40, max: 2013.23
