Date: 07-25 at 20:44:25, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 1081.84(10), mean: 3157.57, max: 4402.09
Date: 07-25 at 20:45:57, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 981.30(7), mean: 2785.45, max: 4041.12
Date: 07-25 at 20:47:25, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 910.16(7), mean: 2053.41, max: 3744.20
Date: 07-25 at 20:48:57, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 852.75(6), mean: 1941.13, max: 3300.19
Date: 07-25 at 20:50:33, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 838.00(6), mean: 1671.79, max: 2625.52
Date: 07-25 at 20:52:07, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 837.64(6), mean: 1332.07, max: 2200.17
Date: 07-25 at 20:53:34, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 837.64(6), mean: 977.25, max: 1195.96
Date: 07-25 at 20:55:05, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 837.64(6), mean: 977.66, max: 1228.76
Date: 07-25 at 20:56:27, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 829.98(7), mean: 897.63, max: 975.59
Date: 07-25 at 20:58:02, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 792.34(6), mean: 936.30, max: 999.70
Date: 07-25 at 20:59:30, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 783.66(6), mean: 958.05, max: 1016.49
Date: 07-25 at 21:01:01, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 783.21(6), mean: 934.32, max: 1026.84
Date: 07-25 at 21:02:25, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 758.96(6), mean: 807.42, max: 854.29
Date: 07-25 at 21:03:51, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 742.18(5), mean: 770.77, max: 827.12
Date: 07-25 at 21:05:14, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 722.19(5), mean: 761.76, max: 802.30
Date: 07-25 at 21:06:40, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 710.64(5), mean: 730.36, max: 745.09
Date: 07-25 at 21:08:08, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 710.64(5), mean: 744.43, max: 778.69
Date: 07-25 at 21:09:26, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 695.88(5), mean: 717.14, max: 739.48
Date: 07-25 at 21:10:47, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 695.88(5), mean: 746.34, max: 773.17
Date: 07-25 at 21:12:15, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 695.88(5), mean: 760.56, max: 814.31
Date: 07-25 at 21:13:44, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 695.23(5), mean: 706.04, max: 725.14
Date: 07-25 at 21:15:14, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 707.28, max: 738.12
Date: 07-25 at 21:16:38, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 722.70, max: 746.31
Date: 07-25 at 21:17:58, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 703.26, max: 722.97
Date: 07-25 at 21:19:16, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 698.57, max: 722.97
Date: 07-25 at 21:20:34, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 696.51, max: 722.55
Date: 07-25 at 21:22:03, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 694.48, max: 722.52
Date: 07-25 at 21:23:19, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 694.48, max: 722.52
Date: 07-25 at 21:24:35, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 694.48, max: 722.52
Date: 07-25 at 21:25:51, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 694.48, max: 722.55
Date: 07-25 at 21:27:15, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:28:47, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:30:15, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:31:38, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:33:01, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:34:29, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:35:48, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:37:11, #particle: 15, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:38:41, #particle: 15, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:40:01, #particle: 15, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:41:43, #particle: 15, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 692.47, max: 692.47
Date: 07-25 at 21:43:21, #particle: 15, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 1778.72, max: 3452.07
Date: 07-25 at 21:44:53, #particle: 15, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 885.25, max: 2405.38
Date: 07-25 at 21:46:21, #particle: 15, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 590.6, best obj: 692.47(5), mean: 837.58, max: 1795.87
