Date: 07-01 at 03:25:36, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1536.14(11) mean: 3112.97, max: 3722.29
Date: 07-01 at 03:26:25, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1474.44(11) mean: 2837.43, max: 3543.06
Date: 07-01 at 03:27:22, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1459.92(11) mean: 2704.91, max: 3486.12
Date: 07-01 at 03:28:22, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1441.98(11) mean: 2697.81, max: 3483.05
Date: 07-01 at 03:29:21, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1387.54(9) mean: 2450.98, max: 3430.06
Date: 07-01 at 03:30:09, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1376.50(9) mean: 2038.57, max: 2776.27
Date: 07-01 at 03:31:07, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1373.00(9) mean: 2037.75, max: 2758.92
Date: 07-01 at 03:32:01, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1373.00(9) mean: 1917.25, max: 2678.69
Date: 07-01 at 03:32:56, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1373.00(9) mean: 1716.49, max: 2390.50
Date: 07-01 at 03:33:57, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1373.00(9) mean: 1610.14, max: 2339.99
Date: 07-01 at 03:34:52, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1325.56(12) mean: 1482.62, max: 1662.12
Date: 07-01 at 03:35:49, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1305.84(12) mean: 1402.11, max: 1466.08
Date: 07-01 at 03:36:45, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1305.84(12) mean: 1436.56, max: 1522.42
Date: 07-01 at 03:37:41, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1276.53(11) mean: 1420.03, max: 1522.71
Date: 07-01 at 03:38:43, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1266.06(10) mean: 1383.19, max: 1443.26
Date: 07-01 at 03:39:36, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1266.06(10) mean: 1380.34, max: 1525.06
Date: 07-01 at 03:40:44, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1266.06(10) mean: 1377.49, max: 1563.82
Date: 07-01 at 03:41:42, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1266.06(10) mean: 1348.49, max: 1431.56
Date: 07-01 at 03:42:28, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1266.06(10) mean: 1385.05, max: 1501.95
Date: 07-01 at 03:43:30, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1266.06(10) mean: 1332.77, max: 1466.41
Date: 07-01 at 03:44:33, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1266.06(10) mean: 1311.39, max: 1381.77
Date: 07-01 at 03:45:37, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1249.09(10) mean: 1300.34, max: 1376.98
Date: 07-01 at 03:46:29, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.31(10) mean: 1339.34, max: 1433.01
Date: 07-01 at 03:47:26, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.31(10) mean: 1304.95, max: 1367.52
Date: 07-01 at 03:48:21, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.31(10) mean: 1292.90, max: 1366.06
Date: 07-01 at 03:49:19, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.31(10) mean: 1318.22, max: 1388.61
Date: 07-01 at 03:50:15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.31(10) mean: 1318.62, max: 1425.13
Date: 07-01 at 03:51:09, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.31(10) mean: 1296.56, max: 1365.41
Date: 07-01 at 03:52:09, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.31(10) mean: 1281.94, max: 1324.48
Date: 07-01 at 03:53:03, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1239.86(10) mean: 1289.51, max: 1318.25
Date: 07-01 at 03:53:59, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1239.86(10) mean: 1321.71, max: 1402.20
Date: 07-01 at 03:54:58, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1239.86(10) mean: 1280.29, max: 1358.19
Date: 07-01 at 03:56:02, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1239.86(10) mean: 1268.86, max: 1324.07
Date: 07-01 at 03:56:47, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1239.86(10) mean: 1287.49, max: 1364.16
Date: 07-01 at 03:57:48, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1238.35(10) mean: 1257.89, max: 1308.08
Date: 07-01 at 03:58:31, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1238.35(10) mean: 1255.97, max: 1290.27
Date: 07-01 at 03:59:32, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1238.35(10) mean: 1249.16, max: 1276.52
