Date: 07-01 at 01:22:25, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1691.08(6) mean: 2599.67, max: 3456.21
Date: 07-01 at 01:23:05, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1527.78(11) mean: 2327.72, max: 3102.74
Date: 07-01 at 01:23:58, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1390.77(13) mean: 1992.16, max: 2909.32
Date: 07-01 at 01:24:55, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1297.67(12) mean: 1746.54, max: 2510.06
Date: 07-01 at 01:25:41, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1291.57(12) mean: 1655.47, max: 2251.78
Date: 07-01 at 01:26:35, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1291.57(12) mean: 1551.74, max: 2115.76
Date: 07-01 at 01:27:19, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1286.76(11) mean: 1582.24, max: 2142.34
Date: 07-01 at 01:28:16, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1284.39(11) mean: 1400.70, max: 1887.49
Date: 07-01 at 01:29:12, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1260.30(11) mean: 1398.66, max: 1846.05
Date: 07-01 at 01:30:09, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1258.38(11) mean: 1402.70, max: 1575.80
Date: 07-01 at 01:31:09, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1251.34(10) mean: 1418.81, max: 1573.03
Date: 07-01 at 01:32:07, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1251.34(10) mean: 1327.36, max: 1430.33
Date: 07-01 at 01:33:06, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1251.34(10) mean: 1341.00, max: 1400.17
Date: 07-01 at 01:33:57, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1251.34(10) mean: 1380.85, max: 1492.25
Date: 07-01 at 01:34:54, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1240.19(11) mean: 1301.39, max: 1417.53
Date: 07-01 at 01:35:48, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1236.21(11) mean: 1323.54, max: 1412.58
Date: 07-01 at 01:36:45, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1236.21(11) mean: 1314.48, max: 1408.37
Date: 07-01 at 01:37:43, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1236.21(11) mean: 1299.32, max: 1389.70
Date: 07-01 at 01:38:41, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1236.21(11) mean: 1304.91, max: 1395.67
Date: 07-01 at 01:39:38, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1236.21(11) mean: 1297.54, max: 1386.85
Date: 07-01 at 01:40:32, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1236.21(11) mean: 1296.17, max: 1380.52
Date: 07-01 at 01:41:35, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1236.21(11) mean: 1263.81, max: 1330.43
Date: 07-01 at 01:42:32, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1228.17(11) mean: 1257.45, max: 1300.42
Date: 07-01 at 01:43:35, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1228.17(11) mean: 1270.08, max: 1327.59
Date: 07-01 at 01:44:34, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1228.17(11) mean: 1264.26, max: 1318.02
Date: 07-01 at 01:45:32, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1228.17(11) mean: 1256.73, max: 1354.12
Date: 07-01 at 01:46:29, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1252.63, max: 1366.90
Date: 07-01 at 01:47:22, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1257.27, max: 1307.72
Date: 07-01 at 01:48:20, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1242.76, max: 1262.03
Date: 07-01 at 01:49:20, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1243.73, max: 1285.73
Date: 07-01 at 01:50:14, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1239.56, max: 1266.93
Date: 07-01 at 01:51:14, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1246.69, max: 1284.96
Date: 07-01 at 01:52:14, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1237.32, max: 1270.08
Date: 07-01 at 01:53:23, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1229.20, max: 1241.47
Date: 07-01 at 01:54:31, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1228.81, max: 1241.47
Date: 07-01 at 01:55:38, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1228.66, max: 1241.47
Date: 07-01 at 01:56:33, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1224.28, max: 1242.80
Date: 07-01 at 01:57:33, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1223.38, max: 1240.87
Date: 07-01 at 01:58:33, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1223.38, max: 1240.87
Date: 07-01 at 01:59:35, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1222.10(11) mean: 1222.13, max: 1222.62
