Date: 07-18 at 17:31:59, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1626.77(5) mean: 3295.25, max: 3748.68
Date: 07-18 at 17:32:55, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1474.36(12) mean: 2767.94, max: 3588.73
Date: 07-18 at 17:33:49, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1402.89(12) mean: 2457.26, max: 3403.44
Date: 07-18 at 17:34:45, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1349.68(12) mean: 2424.03, max: 3408.36
Date: 07-18 at 17:35:38, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1319.40(9) mean: 2049.06, max: 3116.80
Date: 07-18 at 17:36:35, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1287.41(9) mean: 2050.44, max: 3084.61
Date: 07-18 at 17:37:30, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1269.00(9) mean: 1405.09, max: 1470.81
Date: 07-18 at 17:38:26, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1268.51(9) mean: 1453.64, max: 1523.30
Date: 07-18 at 17:39:20, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1266.82(9) mean: 1501.52, max: 1605.16
Date: 07-18 at 17:40:14, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1266.82(9) mean: 1484.02, max: 1644.57
Date: 07-18 at 17:41:09, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1266.82(9) mean: 1377.13, max: 1528.92
Date: 07-18 at 17:42:01, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1266.82(9) mean: 1390.40, max: 1487.46
Date: 07-18 at 17:42:55, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1265.51(11) mean: 1323.99, max: 1375.71
Date: 07-18 at 17:43:51, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.11(11) mean: 1326.02, max: 1402.86
Date: 07-18 at 17:44:45, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1263.71(11) mean: 1354.32, max: 1427.31
Date: 07-18 at 17:45:38, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1263.71(11) mean: 1368.93, max: 1481.39
Date: 07-18 at 17:46:32, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1263.71(11) mean: 1312.21, max: 1373.58
Date: 07-18 at 17:47:29, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1263.71(11) mean: 1350.34, max: 1405.32
Date: 07-18 at 17:48:23, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1260.54(11) mean: 1319.19, max: 1390.24
Date: 07-18 at 17:49:17, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1257.58(11) mean: 1299.64, max: 1347.78
Date: 07-18 at 17:50:10, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1257.58(11) mean: 1295.90, max: 1347.91
Date: 07-18 at 17:51:05, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1257.58(11) mean: 1313.90, max: 1389.31
Date: 07-18 at 17:51:58, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1257.58(11) mean: 1340.44, max: 1415.98
Date: 07-18 at 17:52:51, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1257.58(11) mean: 1335.52, max: 1453.41
