Date: 07-18 at 13:01:32, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1534.05(13) mean: 2777.97, max: 3527.52
Date: 07-18 at 13:02:33, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1443.03(12) mean: 2469.38, max: 3291.97
Date: 07-18 at 13:03:32, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1377.72(12) mean: 2447.38, max: 3176.75
Date: 07-18 at 13:04:33, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1368.97(12) mean: 2454.12, max: 3152.11
Date: 07-18 at 13:05:34, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1362.98(12) mean: 2415.63, max: 3059.04
Date: 07-18 at 13:06:37, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1362.98(12) mean: 2288.07, max: 2858.87
Date: 07-18 at 13:07:35, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1362.98(12) mean: 1465.06, max: 1534.78
Date: 07-18 at 13:08:36, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1362.98(12) mean: 1510.18, max: 1588.06
Date: 07-18 at 13:09:35, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1296.55(14) mean: 1372.14, max: 1440.28
Date: 07-18 at 13:10:32, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1271.31(13) mean: 1421.95, max: 1507.38
Date: 07-18 at 13:11:31, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1269.56(13) mean: 1414.31, max: 1515.42
Date: 07-18 at 13:12:29, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1269.56(13) mean: 1443.63, max: 1586.00
Date: 07-18 at 13:13:28, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1269.56(13) mean: 1498.45, max: 1605.62
Date: 07-18 at 13:14:28, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1269.56(13) mean: 1352.93, max: 1450.83
Date: 07-18 at 13:15:27, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1269.56(13) mean: 1378.29, max: 1487.53
Date: 07-18 at 13:16:26, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1269.56(13) mean: 1533.76, max: 1823.47
Date: 07-18 at 13:17:26, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1269.56(13) mean: 1432.30, max: 1589.85
Date: 07-18 at 13:18:28, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1269.56(13) mean: 1430.03, max: 1602.34
Date: 07-18 at 13:19:28, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1269.56(13) mean: 1438.59, max: 1582.33
