Date: 07-18 at 09:22:00, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1421.84(11) mean: 2696.18, max: 3523.16
Date: 07-18 at 09:22:59, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1323.72(10) mean: 2371.31, max: 3331.09
Date: 07-18 at 09:23:56, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1274.51(10) mean: 2224.88, max: 3051.39
Date: 07-18 at 09:24:54, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1254.36(10) mean: 1873.46, max: 2848.40
Date: 07-18 at 09:25:53, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.16(9) mean: 1678.46, max: 2412.11
Date: 07-18 at 09:26:51, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.16(9) mean: 1333.40, max: 1605.19
Date: 07-18 at 09:27:52, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.16(9) mean: 1321.91, max: 1414.85
Date: 07-18 at 09:28:56, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1224.21(9) mean: 1292.56, max: 1355.17
Date: 07-18 at 09:30:02, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1214.92(9) mean: 1354.22, max: 1456.33
Date: 07-18 at 09:31:10, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1214.88(9) mean: 1379.27, max: 1475.59
Date: 07-18 at 09:32:21, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1214.88(9) mean: 1366.84, max: 1508.08
Date: 07-18 at 09:33:34, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1214.88(9) mean: 1375.68, max: 1569.74
Date: 07-18 at 09:34:46, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1214.88(9) mean: 1311.67, max: 1356.38
