Date: 07-18 at 18:52:45, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1460.35(12) mean: 2575.60, max: 3361.04
Date: 07-18 at 18:53:37, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1365.97(12) mean: 2448.17, max: 3158.11
Date: 07-18 at 18:54:32, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1351.04(12) mean: 2307.68, max: 2895.57
Date: 07-18 at 18:55:26, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1349.20(12) mean: 2153.80, max: 2764.07
Date: 07-18 at 18:56:21, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1349.20(12) mean: 1994.06, max: 2716.94
Date: 07-18 at 18:57:14, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1319.47(12) mean: 1418.35, max: 1488.96
Date: 07-18 at 18:58:07, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1319.24(12) mean: 1422.27, max: 1508.50
Date: 07-18 at 18:59:04, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1319.24(12) mean: 1454.05, max: 1571.05
Date: 07-18 at 18:59:58, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1319.24(12) mean: 1368.03, max: 1424.10
Date: 07-18 at 19:00:55, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1319.24(12) mean: 1374.90, max: 1453.30
Date: 07-18 at 19:01:48, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1319.24(12) mean: 1436.23, max: 1511.69
Date: 07-18 at 19:02:42, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1319.24(12) mean: 1510.64, max: 1744.83
Date: 07-18 at 19:03:39, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1319.24(12) mean: 1499.48, max: 1676.28
Date: 07-18 at 19:04:34, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1314.11(11) mean: 1513.88, max: 1728.16
Date: 07-18 at 19:05:28, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1299.20(11) mean: 1362.48, max: 1419.42
Date: 07-18 at 19:06:21, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1295.52(11) mean: 1423.73, max: 1477.27
Date: 07-18 at 19:07:17, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1295.52(11) mean: 1472.77, max: 1542.54
Date: 07-18 at 19:08:11, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1295.52(11) mean: 1424.54, max: 1582.14
Date: 07-18 at 19:09:06, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1295.52(11) mean: 1382.88, max: 1560.79
Date: 07-18 at 19:10:02, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1295.52(11) mean: 1409.30, max: 1608.10
Date: 07-18 at 19:10:56, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1295.52(11) mean: 1563.48, max: 1858.36
Date: 07-18 at 19:11:53, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1295.52(11) mean: 1500.66, max: 1819.15
Date: 07-18 at 19:12:47, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1295.52(11) mean: 1397.99, max: 1528.24
Date: 07-18 at 19:13:42, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1271.60(11) mean: 1338.07, max: 1404.96
Date: 07-18 at 19:14:36, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1265.03(10) mean: 1337.52, max: 1405.62
Date: 07-18 at 19:15:31, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1252.16(10) mean: 1371.10, max: 1453.60
Date: 07-18 at 19:16:26, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1251.52(10) mean: 1406.35, max: 1511.81
Date: 07-18 at 19:17:20, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1251.52(10) mean: 1394.79, max: 1541.92
Date: 07-18 at 19:18:17, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1248.41(12) mean: 1311.37, max: 1474.65
Date: 07-18 at 19:19:08, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1237.80(12) mean: 1309.40, max: 1423.00
Date: 07-18 at 19:20:03, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1231.07(12) mean: 1353.78, max: 1471.88
Date: 07-18 at 19:20:57, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1231.07(12) mean: 1293.06, max: 1389.13
Date: 07-18 at 19:21:53, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1231.07(12) mean: 1293.26, max: 1391.85
Date: 07-18 at 19:22:49, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1225.04(10) mean: 1272.49, max: 1363.57
Date: 07-18 at 19:23:41, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1220.75(11) mean: 1271.95, max: 1325.78
Date: 07-18 at 19:24:35, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1219.00(11) mean: 1272.89, max: 1353.15
Date: 07-18 at 19:25:27, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1219.00(11) mean: 1281.01, max: 1346.03
Date: 07-18 at 19:26:20, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1253.13, max: 1358.57
Date: 07-18 at 19:27:09, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1239.91, max: 1270.63
Date: 07-18 at 19:28:02, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1258.88, max: 1312.88
Date: 07-18 at 19:28:51, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1237.99, max: 1283.08
Date: 07-18 at 19:29:44, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1232.94, max: 1255.92
Date: 07-18 at 19:30:36, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1458.02, max: 1632.15
Date: 07-18 at 19:31:28, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1388.16, max: 1633.32
Date: 07-18 at 19:32:20, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1393.46, max: 1666.54
Date: 07-18 at 19:33:16, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1273.67, max: 1410.05
Date: 07-18 at 19:34:05, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1436.35, max: 1554.04
Date: 07-18 at 19:34:57, iter: 52, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1275.16, max: 1545.19
Date: 07-18 at 19:35:47, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1255.21, max: 1366.76
Date: 07-18 at 19:36:40, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1285.21, max: 1419.58
Date: 07-18 at 19:37:31, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.87(10) mean: 1416.68, max: 1596.43
Date: 07-18 at 19:38:24, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1200.67(10) mean: 1316.33, max: 1531.56
Date: 07-18 at 19:39:17, iter: 58, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1195.34(10) mean: 1306.23, max: 1557.79
Date: 07-18 at 19:40:09, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1195.34(10) mean: 1276.59, max: 1391.90
Date: 07-18 at 19:41:03, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1195.34(10) mean: 1283.34, max: 1411.72
Date: 07-18 at 19:41:56, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1195.34(10) mean: 1309.23, max: 1441.45
