Date: 06-30 at 18:37:03, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1629.89(7) mean: 2734.01, max: 3501.67
Date: 06-30 at 18:37:40, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1450.20(7) mean: 2224.83, max: 3309.49
Date: 06-30 at 18:38:17, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1393.52(7) mean: 2045.34, max: 2957.92
Date: 06-30 at 18:39:00, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1393.52(7) mean: 1963.24, max: 2947.52
Date: 06-30 at 18:39:42, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1393.52(7) mean: 1718.28, max: 2374.34
Date: 06-30 at 18:40:27, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1393.52(7) mean: 1750.14, max: 2349.79
Date: 06-30 at 18:41:14, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1380.93(10) mean: 1474.57, max: 2114.80
Date: 06-30 at 18:42:20, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1361.09(10) mean: 1491.52, max: 2124.10
Date: 06-30 at 18:43:25, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1340.69(9) mean: 1461.57, max: 2087.65
Date: 06-30 at 18:44:15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1340.69(9) mean: 1478.89, max: 1598.95
Date: 06-30 at 18:45:09, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1340.69(9) mean: 1426.63, max: 1536.48
Date: 06-30 at 18:46:16, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1329.98(10) mean: 1403.04, max: 1562.52
Date: 06-30 at 18:47:27, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1324.86(10) mean: 1414.65, max: 1584.19
Date: 06-30 at 18:48:37, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1288.96(9) mean: 1406.93, max: 1559.92
Date: 06-30 at 18:49:36, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1288.94(9) mean: 1355.90, max: 1415.27
Date: 06-30 at 18:50:35, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1286.63(9) mean: 1364.18, max: 1427.74
Date: 06-30 at 18:51:45, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1286.63(9) mean: 1331.31, max: 1405.58
Date: 06-30 at 18:52:49, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1286.63(9) mean: 1359.78, max: 1467.67
Date: 06-30 at 18:53:51, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1286.63(9) mean: 1369.11, max: 1475.01
Date: 06-30 at 18:54:59, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1286.63(9) mean: 1336.99, max: 1492.40
Date: 06-30 at 18:56:06, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1286.63(9) mean: 1316.53, max: 1387.69
Date: 06-30 at 18:57:23, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1276.20(10) mean: 1335.12, max: 1413.21
Date: 06-30 at 19:00:15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1664.26(7) mean: 2586.11, max: 3445.31
Date: 06-30 at 19:01:07, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1430.85(7) mean: 2283.10, max: 3116.17
Date: 06-30 at 19:02:11, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1391.31(13) mean: 1890.27, max: 2682.30
Date: 06-30 at 19:03:18, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1329.73(13) mean: 1424.92, max: 1590.79
Date: 06-30 at 19:04:19, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.88(12) mean: 1467.11, max: 1592.81
Date: 06-30 at 19:05:30, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.88(12) mean: 1486.23, max: 1568.64
Date: 06-30 at 19:06:45, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.88(12) mean: 1381.09, max: 1507.84
Date: 06-30 at 19:07:57, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.88(12) mean: 1408.11, max: 1532.81
Date: 06-30 at 19:09:11, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.88(12) mean: 1455.58, max: 1549.40
Date: 06-30 at 19:10:16, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.88(12) mean: 1462.48, max: 1542.98
Date: 06-30 at 19:11:30, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.88(12) mean: 1448.19, max: 1565.01
