Date: 07-17 at 11:48:33, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1453.40(11) mean: 2761.90, max: 3527.52
Date: 07-17 at 11:50:04, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1388.85(11) mean: 2330.90, max: 3144.15
Date: 07-17 at 11:51:36, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1348.59(11) mean: 1989.04, max: 2805.41
Date: 07-17 at 11:53:16, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1329.01(11) mean: 1999.78, max: 2806.15
Date: 07-17 at 11:55:00, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1328.03(11) mean: 2022.74, max: 2829.49
Date: 07-17 at 11:56:39, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1328.03(11) mean: 1456.05, max: 1590.07
Date: 07-17 at 11:58:31, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1328.03(11) mean: 1471.50, max: 1621.32
Date: 07-17 at 12:00:23, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1317.38(13) mean: 1434.93, max: 1526.98
Date: 07-17 at 12:02:22, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1315.60(13) mean: 1467.46, max: 1564.39
Date: 07-17 at 12:04:10, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1295.81(13) mean: 1350.73, max: 1408.42
Date: 07-17 at 12:06:10, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1276.17(13) mean: 1369.35, max: 1434.10
Date: 07-17 at 12:08:17, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1275.13(13) mean: 1403.17, max: 1478.49
Date: 07-17 at 12:10:27, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1275.13(12) mean: 1451.10, max: 1526.01
Date: 07-17 at 12:12:40, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1263.23(12) mean: 1451.44, max: 1552.66
Date: 07-17 at 12:14:45, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1263.23(12) mean: 1368.30, max: 1505.43
Date: 07-17 at 12:17:03, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1263.23(12) mean: 1377.18, max: 1456.51
Date: 07-17 at 12:19:26, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1263.23(12) mean: 1404.09, max: 1486.62
