Date: 07-02 at 02:39:04, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 1099.48(6) mean: 3259.82, max: 4420.59
Date: 07-02 at 02:39:57, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 916.26(6) mean: 2611.30, max: 3774.39
Date: 07-02 at 02:40:46, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 899.40(6) mean: 2449.63, max: 3695.80
Date: 07-02 at 02:41:37, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 861.78(5) mean: 2063.47, max: 3369.82
Date: 07-02 at 02:42:25, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 850.13(5) mean: 1272.18, max: 2191.83
Date: 07-02 at 02:43:11, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 843.28(5) mean: 933.80, max: 1010.19
Date: 07-02 at 02:43:58, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 817.45(6) mean: 927.44, max: 1033.95
Date: 07-02 at 02:44:44, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 817.45(6) mean: 915.98, max: 1031.62
Date: 07-02 at 02:45:30, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 817.45(6) mean: 850.45, max: 893.49
Date: 07-02 at 02:46:12, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 759.93(6) mean: 814.53, max: 858.30
Date: 07-02 at 02:47:00, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 746.68(6) mean: 802.33, max: 851.74
Date: 07-02 at 02:47:42, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 715.76(6) mean: 748.67, max: 772.35
Date: 07-02 at 02:48:28, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 703.46(5) mean: 749.60, max: 774.37
Date: 07-02 at 02:49:08, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 693.52(5) mean: 741.52, max: 762.20
Date: 07-02 at 02:49:53, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 688.07(5) mean: 773.73, max: 797.10
Date: 07-02 at 02:50:35, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 671.44(5) mean: 768.36, max: 809.94
Date: 07-02 at 02:51:15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 671.44(5) mean: 692.06, max: 760.19
