Date: 11-02 at 07:57:48, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1451.87(14), mean: 3364.58, max: 3900.08
Date: 11-02 at 07:58:50, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1284.97(13), mean: 3148.94, max: 3556.26
Date: 11-02 at 07:59:57, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1212.38(13), mean: 3112.32, max: 3509.06
Date: 11-02 at 08:01:10, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1139.39(13), mean: 3071.20, max: 3466.01
Date: 11-02 at 08:02:18, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1104.51(12), mean: 3003.17, max: 3432.54
Date: 11-02 at 08:03:23, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1104.51(12), mean: 2944.35, max: 3357.16
Date: 11-02 at 08:04:31, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1086.91(13), mean: 2597.45, max: 3244.14
Date: 11-02 at 08:05:50, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1077.05(13), mean: 2324.26, max: 3204.20
Date: 11-02 at 08:07:07, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1077.05(13), mean: 1294.25, max: 1595.26
Date: 11-02 at 08:08:18, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1015.77(13), mean: 1138.89, max: 1295.05
Date: 11-02 at 08:09:17, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1015.38(13), mean: 1147.42, max: 1295.46
Date: 11-02 at 08:10:15, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 955.64(12), mean: 1165.85, max: 1319.47
Date: 11-02 at 08:11:23, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 890.93(12), mean: 1086.76, max: 1270.05
Date: 11-02 at 08:12:23, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 1007.39, max: 1228.30
Date: 11-02 at 08:13:26, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 996.39, max: 1228.30
Date: 11-02 at 08:14:30, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 966.35, max: 1228.30
Date: 11-02 at 08:15:32, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 953.43, max: 1170.30
Date: 11-02 at 08:16:28, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 930.35, max: 1089.40
Date: 11-02 at 08:17:26, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 920.16, max: 1012.97
Date: 11-02 at 08:18:28, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 917.48, max: 974.96
Date: 11-02 at 08:19:29, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 923.65, max: 985.03
Date: 11-02 at 08:20:32, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 876.61, max: 945.42
Date: 11-02 at 08:21:30, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 868.47, max: 894.95
Date: 11-02 at 08:22:31, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 866.15, max: 890.33
Date: 11-02 at 08:23:34, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 866.15, max: 890.33
