Date: 07-31 at 23:24:48, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 979.10(5), mean: 2555.66, max: 3454.05
Date: 07-31 at 23:25:54, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 1036.06(5), mean: 2897.46, max: 3692.32
Date: 07-31 at 23:26:00, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 998.24(3), mean: 2597.87, max: 3592.58
Date: 07-31 at 23:26:30, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 945.83(5), mean: 2168.31, max: 3107.11
Date: 07-31 at 23:26:38, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 850.69(3), mean: 2352.14, max: 3224.71
Date: 07-31 at 23:27:15, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 823.47(3), mean: 1911.67, max: 2930.41
Date: 07-31 at 23:27:23, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 925.95(5), mean: 2133.80, max: 3058.23
Date: 07-31 at 23:27:40, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 817.76(3), mean: 982.97, max: 1197.38
Date: 07-31 at 23:28:02, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 816.08(4), mean: 839.43, max: 904.29
Date: 07-31 at 23:28:17, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 924.59(5), mean: 1998.09, max: 2959.36
Date: 07-31 at 23:28:49, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.96(4), mean: 841.28, max: 910.12
Date: 07-31 at 23:29:14, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 897.56(5), mean: 1030.34, max: 1110.69
Date: 07-31 at 23:29:36, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.96(4), mean: 829.30, max: 847.08
Date: 07-31 at 23:29:42, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 897.45(5), mean: 1184.41, max: 1264.28
