Date: 08-01 at 00:12:56, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 1000.00(3), mean: 1445.85, max: 2417.42
Date: 08-01 at 00:13:24, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 944.90(3), mean: 1129.46, max: 1346.43
Date: 08-01 at 00:13:45, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 904.44(3), mean: 1052.79, max: 1252.36
Date: 08-01 at 00:14:02, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 887.91(5), mean: 1071.20, max: 1311.93
Date: 08-01 at 00:14:19, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 868.69(5), mean: 923.50, max: 1008.16
Date: 08-01 at 00:14:56, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 824.93(4), mean: 906.34, max: 964.02
Date: 08-01 at 00:15:32, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 900.62, max: 950.10
Date: 08-01 at 00:15:49, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 1053.80(6), mean: 3142.31, max: 3571.90
Date: 08-01 at 00:15:51, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 929.86, max: 979.47
Date: 08-01 at 00:16:28, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 913.31(5), mean: 2271.60, max: 2768.31
Date: 08-01 at 00:16:30, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 840.11, max: 870.95
Date: 08-01 at 00:17:09, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 829.31, max: 846.42
Date: 08-01 at 00:17:09, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 892.31(5), mean: 1587.14, max: 2174.05
Date: 08-01 at 00:17:39, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 882.81(5), mean: 1420.90, max: 2023.09
Date: 08-01 at 00:17:46, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 836.07, max: 870.52
Date: 08-01 at 00:18:17, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 811.73, max: 811.73
Date: 08-01 at 00:18:19, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 861.63(5), mean: 1436.29, max: 2035.41
Date: 08-01 at 00:18:53, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 811.73, max: 811.73
Date: 08-01 at 00:19:00, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 859.40(5), mean: 1270.45, max: 1746.91
Date: 08-01 at 00:19:30, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 811.73, max: 811.73
Date: 08-01 at 00:19:42, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.94(5), mean: 1300.23, max: 1777.68
Date: 08-01 at 00:20:08, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 811.73, max: 811.73
Date: 08-01 at 00:20:21, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.94(5), mean: 914.25, max: 1060.51
Date: 08-01 at 00:20:39, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 811.73, max: 811.73
Date: 08-01 at 00:20:56, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.94(5), mean: 883.38, max: 921.43
Date: 08-01 at 00:21:14, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 2704.12, max: 3778.74
Date: 08-01 at 00:21:35, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.94(5), mean: 929.87, max: 988.53
Date: 08-01 at 00:21:46, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 2121.89, max: 3261.72
Date: 08-01 at 00:22:07, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.94(5), mean: 930.35, max: 1026.80
Date: 08-01 at 00:22:24, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 1586.17, max: 2788.97
Date: 08-01 at 00:22:39, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.90(5), mean: 882.86, max: 941.91
Date: 08-01 at 00:23:05, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 964.37, max: 1087.06
Date: 08-01 at 00:23:17, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.90(5), mean: 931.20, max: 989.46
Date: 08-01 at 00:23:44, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 995.49, max: 1127.25
Date: 08-01 at 00:24:04, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.90(5), mean: 917.90, max: 1018.53
Date: 08-01 at 00:24:22, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 922.27, max: 1017.17
Date: 08-01 at 00:24:44, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.90(5), mean: 905.43, max: 1002.94
Date: 08-01 at 00:24:54, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 991.50, max: 1075.69
Date: 08-01 at 00:25:14, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.90(5), mean: 933.16, max: 984.32
Date: 08-01 at 00:25:30, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 913.92, max: 1010.56
Date: 08-01 at 00:25:47, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 854.90(5), mean: 877.77, max: 981.87
Date: 08-01 at 00:26:03, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 901.66, max: 1006.15
Date: 08-01 at 00:26:22, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 853.94(5), mean: 862.75, max: 905.61
Date: 08-01 at 00:26:38, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 2829.63, max: 3794.32
Date: 08-01 at 00:26:52, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 853.05(5), mean: 855.67, max: 858.46
Date: 08-01 at 00:27:14, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 2268.80, max: 3345.45
Date: 08-01 at 00:27:26, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 853.05(5), mean: 876.16, max: 884.11
Date: 08-01 at 00:27:58, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 1580.26, max: 2936.01
Date: 08-01 at 00:28:06, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 853.05(5), mean: 865.46, max: 916.04
Date: 08-01 at 00:28:19, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 958.26, max: 1069.41
Date: 08-01 at 00:28:39, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 861.00, max: 898.73
Date: 08-01 at 00:28:46, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 853.00(5), mean: 853.14, max: 854.54
Date: 08-01 at 00:29:15, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 839.86, max: 925.76
Date: 08-01 at 00:29:24, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 852.38(5), mean: 856.07, max: 899.43
Date: 08-01 at 00:29:52, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 824.21, max: 849.16
Date: 08-01 at 00:30:01, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 852.38(5), mean: 853.03, max: 853.94
Date: 08-01 at 00:30:11, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 830.66, max: 898.75
Date: 08-01 at 00:30:30, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 852.38(5), mean: 896.75, max: 901.15
Date: 08-01 at 00:30:47, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 825.71, max: 892.30
Date: 08-01 at 00:31:07, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.73(4), mean: 3026.67, max: 3747.74
Date: 08-01 at 00:31:09, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 852.38(5), mean: 856.40, max: 882.38
