Date: 08-01 at 03:33:06, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 918.66(3), mean: 2005.33, max: 2973.32
Date: 08-01 at 03:33:30, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 808.52(3), mean: 1790.38, max: 2722.10
Date: 08-01 at 03:33:57, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 801.46(3), mean: 1592.67, max: 2608.95
Date: 08-01 at 03:34:25, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 801.46(3), mean: 989.52, max: 1103.07
Date: 08-01 at 03:34:46, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 798.12(4), mean: 840.96, max: 994.99
Date: 08-01 at 03:35:25, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 788.36(4), mean: 880.62, max: 1028.46
Date: 08-01 at 03:36:03, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 817.85, max: 891.03
Date: 08-01 at 03:36:44, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 798.03, max: 850.11
Date: 08-01 at 03:37:23, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 810.39, max: 887.13
Date: 08-01 at 03:38:02, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 794.70, max: 826.43
Date: 08-01 at 03:38:40, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 794.76, max: 829.76
Date: 08-01 at 03:39:05, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 801.73, max: 874.25
Date: 08-01 at 03:39:30, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 795.50, max: 828.06
Date: 08-01 at 03:40:09, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 799.03, max: 850.45
Date: 08-01 at 03:40:48, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 795.34, max: 826.62
Date: 08-01 at 03:41:28, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 794.94, max: 823.49
Date: 08-01 at 03:41:49, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 2702.31, max: 3778.74
Date: 08-01 at 03:42:36, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 2429.64, max: 3505.37
Date: 08-01 at 03:43:21, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 1007.81, max: 1116.82
Date: 08-01 at 03:43:40, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 1074.32, max: 1171.15
Date: 08-01 at 03:44:26, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 784.56(4), mean: 900.51, max: 989.29
