Date: 09-18 at 08:53:13, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1476.45(12), mean: 3451.32, max: 3811.44
Date: 09-18 at 08:54:14, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1310.01(12), mean: 3134.86, max: 3645.63
Date: 09-18 at 08:55:16, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1305.81(12), mean: 2910.79, max: 3525.00
Date: 09-18 at 08:56:24, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1302.22(12), mean: 2925.53, max: 3517.87
Date: 09-18 at 08:57:29, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1231.97(11), mean: 2586.05, max: 3464.74
Date: 09-18 at 08:58:35, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1176.80(11), mean: 2234.41, max: 3195.51
Date: 09-18 at 08:59:44, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1176.80(11), mean: 1572.85, max: 3121.35
Date: 09-18 at 09:00:50, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1170.95(13), mean: 1499.67, max: 2857.47
Date: 09-18 at 09:02:00, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1107.32(13), mean: 1347.39, max: 2526.97
Date: 09-18 at 09:03:07, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.03(12), mean: 1360.70, max: 2563.25
Date: 09-18 at 09:04:15, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 993.33(12), mean: 1152.33, max: 1368.69
Date: 09-18 at 09:05:17, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 989.24(12), mean: 1210.88, max: 1439.61
Date: 09-18 at 09:06:31, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 987.85(12), mean: 1180.59, max: 1376.21
Date: 09-18 at 09:07:35, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 987.85(12), mean: 1242.38, max: 1457.24
Date: 09-18 at 09:08:54, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 987.85(12), mean: 1121.48, max: 1232.88
Date: 09-18 at 09:10:12, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 976.39(12), mean: 1096.33, max: 1188.21
Date: 09-18 at 09:11:17, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 975.66(12), mean: 1128.75, max: 1223.72
Date: 09-18 at 09:12:30, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 975.66(12), mean: 1141.83, max: 1262.40
Date: 09-18 at 09:13:50, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 968.11(12), mean: 1071.48, max: 1161.76
Date: 09-18 at 09:14:55, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 968.11(12), mean: 1090.02, max: 1218.98
Date: 09-18 at 09:16:04, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 938.43(12), mean: 1046.78, max: 1217.15
Date: 09-18 at 09:17:17, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 931.11(12), mean: 1020.20, max: 1111.51
Date: 09-18 at 09:18:22, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 931.11(12), mean: 1043.96, max: 1173.31
Date: 09-18 at 09:19:28, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 930.69(12), mean: 1007.02, max: 1177.83
Date: 09-18 at 09:20:31, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 928.58(12), mean: 1016.59, max: 1194.36
Date: 09-18 at 09:21:39, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 928.58(12), mean: 971.30, max: 1033.16
Date: 09-18 at 09:22:48, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 928.58(12), mean: 958.04, max: 1036.63
Date: 09-18 at 09:24:03, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 927.71(12), mean: 939.27, max: 972.09
Date: 09-18 at 09:25:09, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 891.52(11), mean: 932.56, max: 972.09
Date: 09-18 at 09:26:20, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 891.52(11), mean: 908.10, max: 930.01
Date: 09-18 at 09:27:31, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 891.52(11), mean: 904.07, max: 930.01
Date: 09-18 at 09:28:40, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 891.52(11), mean: 904.07, max: 930.01
Date: 09-18 at 09:29:51, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 891.52(11), mean: 901.83, max: 930.01
Date: 09-18 at 09:30:57, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 890.37(10), mean: 1050.01, max: 1432.38
Date: 09-18 at 09:32:03, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 932.00, max: 1085.26
Date: 09-18 at 09:33:00, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 963.56, max: 1150.35
Date: 09-18 at 09:34:08, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 935.79, max: 1158.05
Date: 09-18 at 09:35:10, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 896.01, max: 991.08
Date: 09-18 at 09:36:15, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 872.44, max: 899.52
Date: 09-18 at 09:37:35, #particle: 15, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 883.52, max: 1019.08
Date: 09-18 at 09:38:40, #particle: 15, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 871.54, max: 987.90
Date: 09-18 at 09:39:40, #particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 862.87, max: 862.87
Date: 09-18 at 09:40:44, #particle: 15, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 862.87, max: 862.87
Date: 09-18 at 09:41:52, #particle: 15, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 862.87, max: 862.87
Date: 09-18 at 09:42:59, #particle: 15, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 3518.00, max: 4169.29
Date: 09-18 at 09:44:01, #particle: 15, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 3218.31, max: 4034.13
Date: 09-18 at 09:45:00, #particle: 15, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 2821.69, max: 3728.89
Date: 09-18 at 09:46:03, #particle: 15, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 2462.75, max: 3341.08
Date: 09-18 at 09:47:10, #particle: 15, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 862.87(10), mean: 1510.95, max: 3034.27
