Date: 12-06 at 22:36:12, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1309.77(15), mean: 2327.25, max: 2895.44
Date: 12-06 at 22:37:03, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1254.03(15), mean: 2191.46, max: 2783.00
Date: 12-06 at 22:38:03, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1251.88(15), mean: 1921.58, max: 2685.08
Date: 12-06 at 22:38:53, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1248.92(15), mean: 1785.65, max: 2612.34
Date: 12-06 at 22:39:44, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1248.92(15), mean: 1707.10, max: 2545.60
Date: 12-06 at 22:40:39, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1248.92(15), mean: 1607.60, max: 2556.14
Date: 12-06 at 22:41:33, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1248.92(15), mean: 1595.26, max: 2504.28
Date: 12-06 at 22:42:26, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1248.92(15), mean: 1514.64, max: 2117.72
Date: 12-06 at 22:43:24, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1231.23(15), mean: 1457.17, max: 1788.95
Date: 12-06 at 22:44:14, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1216.31(15), mean: 1471.96, max: 1824.45
Date: 12-06 at 22:45:01, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1216.31(15), mean: 1481.91, max: 1858.15
Date: 12-06 at 22:45:53, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1216.31(15), mean: 1478.70, max: 1861.99
Date: 12-06 at 22:46:47, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1216.31(15), mean: 1515.23, max: 1893.48
Date: 12-06 at 22:47:44, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1216.31(15), mean: 1319.76, max: 1641.72
Date: 12-06 at 22:48:40, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1211.78(15), mean: 1410.21, max: 1567.39
Date: 12-06 at 22:49:29, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1211.78(15), mean: 1419.39, max: 1602.35
Date: 12-06 at 22:50:18, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1211.78(15), mean: 1395.71, max: 1650.37
Date: 12-06 at 22:51:10, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1211.78(15), mean: 1416.41, max: 1673.97
Date: 12-06 at 22:52:08, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1203.37(14), mean: 1340.29, max: 1545.59
Date: 12-06 at 22:52:58, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.41, best obj: 1191.35(14), mean: 1382.75, max: 1582.89
