Date: 07-08 at 21:40:56, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 1123.96(10) mean: 3501.59, max: 4440.13
Date: 07-08 at 21:41:49, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 926.65(8) mean: 3156.45, max: 3947.48
Date: 07-08 at 21:42:42, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 869.93(8) mean: 2685.72, max: 3748.12
Date: 07-08 at 21:43:34, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 818.47(8) mean: 2129.01, max: 3293.36
Date: 07-08 at 21:44:26, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 806.92(8) mean: 984.45, max: 1150.06
Date: 07-08 at 21:45:16, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 754.66(6) mean: 1016.57, max: 1173.22
Date: 07-08 at 21:46:08, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 743.04(6) mean: 1075.47, max: 1253.97
Date: 07-08 at 21:46:58, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 743.04(6) mean: 885.10, max: 1146.70
Date: 07-08 at 21:47:44, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 733.81(5) mean: 791.52, max: 882.77
Date: 07-08 at 21:48:34, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 731.20(5) mean: 814.34, max: 913.97
Date: 07-08 at 21:49:23, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 725.18(5) mean: 846.64, max: 968.62
Date: 07-08 at 21:50:13, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 725.18(5) mean: 871.74, max: 994.09
Date: 07-08 at 21:51:01, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 723.48(5) mean: 748.33, max: 810.99
Date: 07-08 at 21:51:45, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 721.73(5) mean: 744.24, max: 771.46
Date: 07-08 at 21:52:35, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 713.69(5) mean: 762.42, max: 793.41
