Date: 07-03 at 13:46:31, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1956.63(19) mean: 2703.83, max: 3199.16
Date: 07-03 at 13:48:30, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1902.99(18) mean: 2518.93, max: 3197.41
Date: 07-03 at 13:50:32, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1902.99(18) mean: 2476.06, max: 3150.93
Date: 07-03 at 13:52:27, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1902.99(18) mean: 2505.10, max: 3185.97
Date: 07-03 at 13:54:29, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1839.29(20) mean: 2051.17, max: 3084.50
Date: 07-03 at 13:56:18, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1812.00(19) mean: 2088.77, max: 3098.32
Date: 07-03 at 13:58:23, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1811.86(19) mean: 2085.07, max: 3129.92
Date: 07-03 at 14:00:28, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1811.86(19) mean: 1907.85, max: 2013.98
Date: 07-03 at 14:02:27, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1811.86(19) mean: 1885.14, max: 1953.63
Date: 07-03 at 14:04:35, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1811.86(19) mean: 1902.02, max: 2026.32
Date: 07-03 at 14:06:45, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1811.86(19) mean: 1915.96, max: 2060.66
Date: 07-03 at 14:08:43, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1811.86(19) mean: 1867.77, max: 1948.21
Date: 07-03 at 14:10:38, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1785.09(18) mean: 1861.55, max: 1932.09
Date: 07-03 at 14:12:47, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1785.09(18) mean: 1949.53, max: 2042.44
Date: 07-03 at 14:14:33, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1785.09(18) mean: 2004.73, max: 2111.94
Date: 07-03 at 14:16:31, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1782.43(19) mean: 1873.93, max: 2014.05
Date: 07-03 at 14:18:30, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1758.67(18) mean: 1894.00, max: 1979.72
Date: 07-03 at 14:20:20, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1758.67(18) mean: 1934.65, max: 2034.52
Date: 07-03 at 14:22:14, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1756.57(18) mean: 1830.08, max: 1890.45
Date: 07-03 at 14:24:04, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1756.57(18) mean: 1812.27, max: 1860.78
Date: 07-03 at 14:26:00, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1756.57(18) mean: 1870.38, max: 1923.04
Date: 07-03 at 14:28:07, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1756.57(18) mean: 1843.01, max: 1895.99
Date: 07-03 at 14:30:02, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1746.40(19) mean: 1826.77, max: 1962.33
Date: 07-03 at 14:31:53, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1745.22(18) mean: 1854.60, max: 1944.77
Date: 07-03 at 14:33:37, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1745.22(18) mean: 1830.02, max: 1966.03
Date: 07-03 at 14:35:40, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1745.22(18) mean: 1836.02, max: 1927.62
