Date: 08-07 at 05:50:14, iter: 1, new3, Khoo: 954.16, current_best: 1410.26 best obj: 1410.26(4) mean: 2360.92, max: 3325.08
Date: 08-07 at 06:40:23, iter: 35, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1096.64, max: 1233.06
Date: 08-07 at 06:42:01, iter: 36, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1076.76, max: 1177.58
Date: 08-07 at 06:43:33, iter: 37, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1083.83, max: 1203.99
Date: 08-07 at 06:45:05, iter: 39, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1314.71, max: 1778.56
Date: 08-07 at 06:46:52, iter: 41, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(8) mean: 1141.58, max: 1803.38
Date: 08-07 at 06:47:58, iter: 42, new3, Khoo: 954.16, current_best: 995.44 best obj: 1112.09(8) mean: 1316.47, max: 1698.65
Date: 08-07 at 06:49:30, iter: 43, new3, Khoo: 954.16, current_best: 995.44 best obj: 1100.06(8) mean: 1299.50, max: 1734.59
Date: 08-07 at 06:50:54, iter: 45, new3, Khoo: 954.16, current_best: 995.44 best obj: 1019.89(8) mean: 1371.40, max: 1712.02
Date: 08-07 at 06:52:46, iter: 46, new3, Khoo: 954.16, current_best: 995.44 best obj: 996.15(7) mean: 1370.94, max: 1733.23
Date: 08-07 at 06:54:25, iter: 47, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1103.91, max: 1334.75
Date: 08-07 at 06:55:32, iter: 48, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1114.37, max: 1330.55
Date: 08-07 at 06:57:06, iter: 50, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1296.36, max: 1577.42
Date: 08-07 at 06:58:39, iter: 51, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1108.33, max: 1449.22
Date: 08-07 at 07:00:31, iter: 53, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(8) mean: 1071.64, max: 1160.07
Date: 08-07 at 07:02:04, iter: 54, new3, Khoo: 954.16, current_best: 995.44 best obj: 1008.75(8) mean: 1084.81, max: 1195.11
Date: 08-07 at 07:03:25, iter: 56, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1277.86, max: 1566.61
Date: 08-07 at 07:05:00, iter: 57, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1110.52, max: 1322.07
Date: 08-07 at 07:06:25, iter: 58, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1104.72, max: 1245.12
Date: 08-07 at 07:07:58, iter: 59, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1072.73, max: 1160.00
Date: 08-07 at 07:09:03, iter: 61, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1267.87, max: 1565.10
Date: 08-07 at 07:10:38, iter: 62, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1092.69, max: 1295.39
Date: 08-07 at 07:12:02, iter: 63, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(7) mean: 1098.96, max: 1302.10
Date: 08-07 at 07:13:45, iter: 65, new3, Khoo: 954.16, current_best: 995.44 best obj: 995.44(8) mean: 1062.68, max: 1166.76
Date: 08-07 at 07:15:17, iter: 67, new3, Khoo: 954.16, current_best: 995.44 best obj: 1138.74(8) mean: 1526.74, max: 1816.67
Date: 08-07 at 07:16:56, iter: 69, new3, Khoo: 954.16, current_best: 995.44 best obj: 1133.78(8) mean: 2085.03, max: 3381.10
Date: 08-07 at 07:18:37, iter: 70, new3, Khoo: 954.16, current_best: 995.44 best obj: 1133.78(8) mean: 1375.38, max: 2788.18
Date: 08-07 at 07:19:47, iter: 71, new3, Khoo: 954.16, current_best: 995.44 best obj: 1132.00(8) mean: 1280.38, max: 2199.09
Date: 08-07 at 07:21:01, iter: 73, new3, Khoo: 954.16, current_best: 995.44 best obj: 1059.40(7) mean: 1324.23, max: 1655.52
Date: 08-07 at 07:22:37, iter: 74, new3, Khoo: 954.16, current_best: 995.44 best obj: 1052.89(7) mean: 1219.11, max: 1500.76
Date: 08-07 at 07:24:07, iter: 75, new3, Khoo: 954.16, current_best: 995.44 best obj: 1046.14(7) mean: 1224.00, max: 1458.16
Date: 08-07 at 07:25:47, iter: 76, new3, Khoo: 954.16, current_best: 995.44 best obj: 1044.64(8) mean: 1149.50, max: 1325.90
Date: 08-07 at 07:27:29, iter: 79, new3, Khoo: 954.16, current_best: 995.44 best obj: 1139.87(8) mean: 1374.55, max: 1691.07
Date: 08-07 at 07:29:00, iter: 80, new3, Khoo: 954.16, current_best: 995.44 best obj: 1044.19(8) mean: 1329.96, max: 1699.13
Date: 08-07 at 07:30:39, iter: 81, new3, Khoo: 954.16, current_best: 995.44 best obj: 1036.33(8) mean: 1277.73, max: 1663.56
Date: 08-07 at 07:32:24, iter: 82, new3, Khoo: 954.16, current_best: 995.44 best obj: 1027.43(7) mean: 1280.68, max: 1626.67
Date: 08-07 at 07:34:02, iter: 84, new3, Khoo: 954.16, current_best: 995.44 best obj: 1025.46(7) mean: 1281.58, max: 1580.06
Date: 08-07 at 07:35:13, iter: 85, new3, Khoo: 954.16, current_best: 995.44 best obj: 1025.09(7) mean: 1207.00, max: 1516.95
Date: 08-07 at 07:36:54, iter: 86, new3, Khoo: 954.16, current_best: 995.44 best obj: 1021.92(7) mean: 1092.61, max: 1480.14
Date: 08-07 at 07:38:26, iter: 87, new3, Khoo: 954.16, current_best: 995.44 best obj: 1021.92(7) mean: 1118.48, max: 1524.30
Date: 08-07 at 07:39:55, iter: 89, new3, Khoo: 954.16, current_best: 995.44 best obj: 1016.59(7) mean: 1248.92, max: 1445.32
Date: 08-07 at 07:41:36, iter: 91, new3, Khoo: 954.16, current_best: 995.44 best obj: 1012.82(8) mean: 1108.44, max: 1338.67
Date: 08-07 at 07:42:58, iter: 92, new3, Khoo: 954.16, current_best: 995.44 best obj: 1067.90(7) mean: 1282.02, max: 1690.33
Date: 08-07 at 07:44:56, iter: 93, new3, Khoo: 954.16, current_best: 995.44 best obj: 1014.18(7) mean: 1237.77, max: 1645.68
Date: 08-07 at 07:46:58, iter: 95, new3, Khoo: 954.16, current_best: 995.44 best obj: 1014.18(7) mean: 1413.95, max: 1867.95
Date: 08-07 at 07:48:13, iter: 96, new3, Khoo: 954.16, current_best: 995.44 best obj: 1012.82(7) mean: 1352.82, max: 1818.54
