Date: 12-02 at 14:08:55, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1396.58(13), mean: 2475.05, max: 2782.03
Date: 12-02 at 14:09:47, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1316.99(13), mean: 2480.94, max: 2740.49
Date: 12-02 at 14:10:42, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1307.30(12), mean: 2503.24, max: 2773.74
Date: 12-02 at 14:11:40, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1279.27(12), mean: 2395.38, max: 2799.26
Date: 12-02 at 14:12:31, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1260.05(12), mean: 2391.11, max: 2797.83
Date: 12-02 at 14:13:26, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1253.96(12), mean: 2345.12, max: 2816.80
Date: 12-02 at 14:14:24, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1253.96(12), mean: 2364.52, max: 2834.69
Date: 12-02 at 14:15:25, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1253.96(12), mean: 2201.79, max: 2829.52
Date: 12-02 at 14:16:28, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1253.96(12), mean: 1508.34, max: 1725.04
Date: 12-02 at 14:17:23, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1239.14(13), mean: 1498.49, max: 1692.87
Date: 12-02 at 14:18:21, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1233.81(13), mean: 1437.58, max: 1713.72
Date: 12-02 at 14:19:15, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1231.12(13), mean: 1392.78, max: 1585.45
Date: 12-02 at 14:20:13, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1231.12(13), mean: 1367.51, max: 1488.73
Date: 12-02 at 14:21:06, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1231.12(13), mean: 1353.55, max: 1453.07
Date: 12-02 at 14:22:00, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1231.12(13), mean: 1348.13, max: 1469.31
Date: 12-02 at 14:22:56, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1228.63(13), mean: 1326.00, max: 1492.71
Date: 12-02 at 14:23:50, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1227.31(13), mean: 1299.64, max: 1433.81
Date: 12-02 at 14:24:46, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1227.31(13), mean: 1302.91, max: 1390.29
Date: 12-02 at 14:25:40, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1224.74(13), mean: 1273.47, max: 1402.71
Date: 12-02 at 14:26:34, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1224.59(13), mean: 1257.33, max: 1310.50
Date: 12-02 at 14:27:28, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1224.59(13), mean: 1293.24, max: 1381.04
Date: 12-02 at 14:28:21, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1224.59(13), mean: 1265.72, max: 1375.60
Date: 12-02 at 14:29:17, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1224.59(13), mean: 1253.56, max: 1315.24
Date: 12-02 at 14:30:11, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 1268.92, max: 1338.26
Date: 12-02 at 14:30:59, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 1276.22, max: 1362.62
Date: 12-02 at 14:31:53, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 1247.46, max: 1313.12
Date: 12-02 at 14:32:49, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 1242.34, max: 1313.28
Date: 12-02 at 14:33:40, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 1235.76, max: 1300.33
Date: 12-02 at 14:34:32, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 2445.74, max: 2840.75
Date: 12-02 at 14:35:36, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 1453.59, max: 1572.06
Date: 12-02 at 14:36:26, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 1468.90, max: 1599.82
Date: 12-02 at 14:37:24, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 1360.93, max: 1485.51
Date: 12-02 at 14:38:16, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 2393.08, max: 2762.11
Date: 12-02 at 14:39:17, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1117.53, best obj: 1203.15(13), mean: 1441.15, max: 1617.17
