Date: 03-25 at 12:55:10, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 646.29(4), mean: 1281.76, max: 2014.79
Date: 03-25 at 12:55:12, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 581.28(3), mean: 1197.97, max: 2003.88
Date: 03-25 at 12:55:14, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 567.23(3), mean: 921.83, max: 1720.49
Date: 03-25 at 12:55:16, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 555.99(3), mean: 618.44, max: 716.43
Date: 03-25 at 12:55:23, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 555.99(3), mean: 562.96, max: 600.78
Date: 03-25 at 12:55:27, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 555.99(3), mean: 564.44, max: 574.70
Date: 03-25 at 12:55:32, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 555.99(3), mean: 555.99, max: 555.99
Date: 03-25 at 12:55:36, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 555.99(3), mean: 555.99, max: 555.99
Date: 03-25 at 12:55:41, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 555.99(3), mean: 1776.82, max: 2083.23
Date: 03-25 at 12:55:45, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 555.99(3), mean: 1262.73, max: 1913.32
Date: 03-25 at 12:55:47, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 555.99(3), mean: 608.14, max: 695.99
Date: 03-25 at 12:55:51, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 581.17, max: 654.58
Date: 03-25 at 12:55:55, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 562.28, max: 598.83
Date: 03-25 at 12:55:59, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 567.57, max: 613.62
Date: 03-25 at 12:56:04, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 563.39, max: 611.94
Date: 03-25 at 12:56:17, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 559.98, max: 616.64
Date: 03-25 at 12:56:29, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 1789.46, max: 2096.70
Date: 03-25 at 12:56:32, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 1321.92, max: 1920.06
Date: 03-25 at 12:56:35, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 701.08, max: 780.76
Date: 03-25 at 12:56:38, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 701.28, max: 793.69
Date: 03-25 at 12:56:41, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 1779.84, max: 2095.14
Date: 03-25 at 12:56:44, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 555.93(3), mean: 1203.19, max: 1841.83
