Date: 01-26 at 02:18:24, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 1434.41(5), mean: 3081.43, max: 4188.33
Date: 01-26 at 02:19:02, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 1259.01(5), mean: 2825.08, max: 3930.87
Date: 01-26 at 02:19:35, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 1079.99(5), mean: 2056.44, max: 3333.83
Date: 01-26 at 02:20:13, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 1008.73(5), mean: 1762.65, max: 2981.64
Date: 01-26 at 02:20:52, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 984.59(5), mean: 1662.74, max: 2670.96
Date: 01-26 at 02:21:27, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 974.43(5), mean: 1529.91, max: 2621.10
Date: 01-26 at 02:22:00, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 974.43(5), mean: 1236.04, max: 2116.25
Date: 01-26 at 02:22:39, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 974.43(5), mean: 1107.76, max: 1180.40
Date: 01-26 at 02:23:10, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 974.43(5), mean: 1043.82, max: 1158.54
Date: 01-26 at 02:23:45, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 974.43(5), mean: 1020.91, max: 1193.32
Date: 01-26 at 02:24:22, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 974.43(5), mean: 1313.05, max: 1509.40
Date: 01-26 at 02:25:00, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 974.43(5), mean: 1204.77, max: 1485.69
Date: 01-26 at 02:25:36, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 970.36(6), mean: 1147.46, max: 1410.52
Date: 01-26 at 02:26:14, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 949.89(5), mean: 1068.33, max: 1408.65
Date: 01-26 at 02:26:52, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 946.03(5), mean: 1007.68, max: 1081.29
Date: 01-26 at 02:27:19, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 946.03(5), mean: 1060.93, max: 1160.31
Date: 01-26 at 02:28:00, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 946.03(5), mean: 1014.26, max: 1159.23
Date: 01-26 at 02:28:32, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 946.03(5), mean: 1008.57, max: 1059.53
Date: 01-26 at 02:29:02, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 946.03(5), mean: 1003.43, max: 1078.84
Date: 01-26 at 02:29:37, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 941.15(5), mean: 1265.77, max: 1689.46
Date: 01-26 at 02:30:14, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 939.55(5), mean: 1164.01, max: 1623.65
Date: 01-26 at 02:30:52, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 939.55(5), mean: 1011.26, max: 1079.59
Date: 01-26 at 02:31:21, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 939.55(5), mean: 1035.93, max: 1218.05
Date: 01-26 at 02:31:55, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 939.55(5), mean: 1028.53, max: 1260.49
Date: 01-26 at 02:32:32, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 939.55(5), mean: 994.22, max: 1084.74
Date: 01-26 at 02:33:03, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 939.55(5), mean: 1269.86, max: 1486.69
Date: 01-26 at 02:33:40, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 939.55(5), mean: 1188.91, max: 1428.34
Date: 01-26 at 02:34:07, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 937.90(5), mean: 1061.72, max: 1300.97
Date: 01-26 at 02:34:39, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 931.22(5), mean: 972.48, max: 1252.78
Date: 01-26 at 02:35:07, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 925.90(5), mean: 1026.84, max: 1284.76
Date: 01-26 at 02:35:33, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 925.90(5), mean: 1052.86, max: 1128.64
Date: 01-26 at 02:36:02, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 925.90(5), mean: 960.89, max: 988.52
Date: 01-26 at 02:36:41, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 925.90(5), mean: 1022.48, max: 1059.06
Date: 01-26 at 02:37:10, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 925.90(5), mean: 960.99, max: 1019.03
Date: 01-26 at 02:37:52, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 922.10(6), mean: 1261.45, max: 1619.37
Date: 01-26 at 02:38:23, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 921.65(6), mean: 1151.91, max: 1648.77
Date: 01-26 at 02:38:56, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 921.65(6), mean: 1074.45, max: 1497.88
Date: 01-26 at 02:39:34, #particle: 15, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 921.65(6), mean: 983.50, max: 1076.52
Date: 01-26 at 02:40:09, #particle: 15, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 910.38(6), mean: 946.52, max: 1083.76
Date: 01-26 at 02:40:43, #particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 910.05(6), mean: 933.84, max: 1073.19
Date: 01-26 at 02:41:25, #particle: 15, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 910.05(6), mean: 981.27, max: 1074.48
Date: 01-26 at 02:42:02, #particle: 15, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 910.05(6), mean: 930.21, max: 944.08
Date: 01-26 at 02:42:37, #particle: 15, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 910.05(6), mean: 965.32, max: 1004.32
Date: 01-26 at 02:43:16, #particle: 15, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 899.79(6), mean: 940.97, max: 975.54
Date: 01-26 at 02:43:55, #particle: 15, iter: 49, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 887.69(6), mean: 937.06, max: 968.13
Date: 01-26 at 02:44:33, #particle: 15, iter: 50, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 887.69(6), mean: 995.37, max: 1060.62
Date: 01-26 at 02:45:10, #particle: 15, iter: 51, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 887.69(6), mean: 938.62, max: 987.18
Date: 01-26 at 02:45:52, #particle: 15, iter: 52, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 887.69(6), mean: 935.79, max: 977.70
Date: 01-26 at 02:46:29, #particle: 15, iter: 53, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 887.69(6), mean: 945.34, max: 981.23
Date: 01-26 at 02:47:00, #particle: 15, iter: 55, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 887.69(6), mean: 1087.76, max: 1304.71
Date: 01-26 at 02:47:36, #particle: 15, iter: 56, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 887.69(6), mean: 952.13, max: 1093.60
Date: 01-26 at 02:48:16, #particle: 15, iter: 57, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 887.69(6), mean: 947.77, max: 1111.54
Date: 01-26 at 02:48:57, #particle: 15, iter: 58, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 864.19(7), mean: 900.41, max: 991.30
Date: 01-26 at 02:49:39, #particle: 15, iter: 59, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 845.79(6), mean: 889.34, max: 950.89
Date: 01-26 at 02:50:13, #particle: 15, iter: 60, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 845.79(6), mean: 927.06, max: 999.53
Date: 01-26 at 02:50:54, #particle: 15, iter: 61, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 845.79(6), mean: 905.92, max: 980.15
Date: 01-26 at 02:51:30, #particle: 15, iter: 62, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 845.79(6), mean: 922.34, max: 975.74
Date: 01-26 at 02:52:06, #particle: 15, iter: 63, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 836.67(6), mean: 903.64, max: 967.43
Date: 01-26 at 02:52:50, #particle: 15, iter: 64, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 836.67(6), mean: 896.22, max: 930.53
Date: 01-26 at 02:53:33, #particle: 15, iter: 65, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 836.67(6), mean: 895.87, max: 930.53
Date: 01-26 at 02:54:18, #particle: 15, iter: 66, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 836.67(6), mean: 895.66, max: 930.53
Date: 01-26 at 02:54:52, #particle: 15, iter: 67, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 836.67(6), mean: 895.24, max: 930.53
Date: 01-26 at 02:55:28, #particle: 15, iter: 69, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 836.67(6), mean: 1084.03, max: 1303.50
Date: 01-26 at 02:56:03, #particle: 15, iter: 70, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 836.67(6), mean: 940.59, max: 1144.11
Date: 01-26 at 02:56:40, #particle: 15, iter: 71, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 836.67(6), mean: 881.39, max: 929.11
Date: 01-26 at 02:57:19, #particle: 15, iter: 72, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 835.13(6), mean: 883.11, max: 961.05
Date: 01-26 at 02:57:55, #particle: 15, iter: 73, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 833.37(6), mean: 858.79, max: 953.27
Date: 01-26 at 02:58:29, #particle: 15, iter: 74, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(6), mean: 842.24, max: 898.10
Date: 01-26 at 02:59:08, #particle: 15, iter: 75, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(5), mean: 835.73, max: 847.61
Date: 01-26 at 02:59:41, #particle: 15, iter: 76, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(5), mean: 838.68, max: 849.55
Date: 01-26 at 03:00:17, #particle: 15, iter: 77, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(5), mean: 829.87, max: 829.87
Date: 01-26 at 03:00:53, #particle: 15, iter: 78, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(5), mean: 829.87, max: 829.87
Date: 01-26 at 03:01:31, #particle: 15, iter: 80, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(5), mean: 1103.39, max: 1241.10
Date: 01-26 at 03:02:02, #particle: 15, iter: 81, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(5), mean: 939.55, max: 1081.40
Date: 01-26 at 03:02:38, #particle: 15, iter: 82, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(5), mean: 917.96, max: 1070.66
Date: 01-26 at 03:03:12, #particle: 15, iter: 83, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(5), mean: 877.46, max: 1033.16
Date: 01-26 at 03:03:49, #particle: 15, iter: 85, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(5), mean: 1151.42, max: 1512.84
Date: 01-26 at 03:04:22, #particle: 15, iter: 86, fix: false, local: true, cut car: true, new generate: false, Khoo: 778.93, best obj: 829.87(5), mean: 971.32, max: 1295.80
