Date: 01-07 at 18:31:52, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1529.41(14), mean: 3499.06, max: 3960.85
Date: 01-07 at 18:32:51, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1413.62(14), mean: 3386.51, max: 3839.45
Date: 01-07 at 18:33:52, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1386.59(14), mean: 3324.58, max: 3817.95
Date: 01-07 at 18:34:52, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1313.52(13), mean: 3271.55, max: 3773.99
Date: 01-07 at 18:35:55, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1313.52(13), mean: 3175.72, max: 3593.23
Date: 01-07 at 18:36:58, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1294.42(16), mean: 1393.64, max: 1502.24
Date: 01-07 at 18:38:00, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1212.83(14), mean: 1440.68, max: 1537.66
Date: 01-07 at 18:39:07, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1136.63(14), mean: 1350.18, max: 1610.17
Date: 01-07 at 18:40:06, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1092.79(16), mean: 1211.55, max: 1546.69
Date: 01-07 at 18:41:06, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 996.01(13), mean: 1170.61, max: 1558.84
Date: 01-07 at 18:42:02, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 955.35(12), mean: 1103.93, max: 1266.51
Date: 01-07 at 18:43:01, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 924.88(12), mean: 1060.53, max: 1256.19
Date: 01-07 at 18:43:59, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 898.78(12), mean: 993.95, max: 1145.86
Date: 01-07 at 18:44:55, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 852.95(11), mean: 964.59, max: 1067.48
Date: 01-07 at 18:45:51, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 950.97, max: 1051.84
Date: 01-07 at 18:46:47, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 932.98, max: 1051.84
Date: 01-07 at 18:47:40, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 922.06, max: 1034.18
Date: 01-07 at 18:48:37, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 920.94, max: 1037.73
Date: 01-07 at 18:49:29, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 908.60, max: 984.48
Date: 01-07 at 18:50:26, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 996.50, max: 1305.85
Date: 01-07 at 18:51:20, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 949.58, max: 1251.47
Date: 01-07 at 18:52:14, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 887.78, max: 979.96
Date: 01-07 at 18:53:07, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 871.90, max: 940.86
Date: 01-07 at 18:54:08, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 869.91, max: 940.86
Date: 01-07 at 18:55:07, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 866.22, max: 940.86
