Date: 07-13 at 10:05:05, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1464.61(6) mean: 3988.47, max: 4815.26
Date: 07-13 at 10:05:54, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1330.36(6) mean: 3175.05, max: 4075.71
Date: 07-13 at 10:06:44, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1309.84(6) mean: 3153.57, max: 4038.16
Date: 07-13 at 10:07:29, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1309.84(6) mean: 2184.57, max: 3028.91
Date: 07-13 at 10:08:16, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1309.84(6) mean: 1888.71, max: 2596.17
Date: 07-13 at 10:09:06, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1294.86(10) mean: 1442.46, max: 1556.21
Date: 07-13 at 10:09:50, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1287.18(10) mean: 1470.24, max: 1614.88
Date: 07-13 at 10:10:37, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1284.12(10) mean: 1430.95, max: 1563.56
Date: 07-13 at 10:11:25, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1282.34(10) mean: 1370.37, max: 1435.14
Date: 07-13 at 10:12:09, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1282.34(10) mean: 1398.04, max: 1489.14
Date: 07-13 at 10:12:56, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1282.34(10) mean: 1415.69, max: 1491.45
Date: 07-13 at 10:13:46, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1271.81(9) mean: 1328.35, max: 1404.23
Date: 07-13 at 10:14:31, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1270.09(9) mean: 1420.28, max: 1536.77
Date: 07-13 at 10:15:22, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1270.09(9) mean: 1365.93, max: 1561.02
Date: 07-13 at 10:16:05, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1270.09(9) mean: 1382.13, max: 1586.02
Date: 07-13 at 10:16:52, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1270.09(9) mean: 1356.67, max: 1539.54
Date: 07-13 at 10:17:43, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1270.09(9) mean: 1307.69, max: 1368.60
Date: 07-13 at 10:18:28, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1270.09(9) mean: 1551.14, max: 1935.50
Date: 07-13 at 10:19:17, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1267.29(9) mean: 1337.49, max: 1497.31
Date: 07-13 at 10:20:01, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1245.51(9) mean: 1325.60, max: 1524.78
Date: 07-13 at 10:20:45, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1244.48(9) mean: 1378.94, max: 1555.37
Date: 07-13 at 10:21:35, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1244.48(9) mean: 1348.30, max: 1481.26
Date: 07-13 at 10:22:21, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1244.48(9) mean: 1307.22, max: 1451.46
Date: 07-13 at 10:23:07, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1244.48(9) mean: 1283.74, max: 1358.80
Date: 07-13 at 10:23:55, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1244.48(9) mean: 1294.24, max: 1369.82
Date: 07-13 at 10:24:43, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1244.48(9) mean: 1539.09, max: 2077.17
Date: 07-13 at 10:25:28, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1233.41(8) mean: 1400.85, max: 1953.78
Date: 07-13 at 10:26:16, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1219.81(9) mean: 1305.53, max: 1520.14
Date: 07-13 at 10:26:59, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1197.42(8) mean: 1318.61, max: 1545.12
Date: 07-13 at 10:27:44, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1197.42(8) mean: 1339.57, max: 1600.49
Date: 07-13 at 10:28:33, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1197.42(8) mean: 1263.43, max: 1413.15
Date: 07-13 at 10:29:18, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1190.33(8) mean: 1267.60, max: 1416.79
Date: 07-13 at 10:30:06, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1190.00(8) mean: 1249.23, max: 1328.10
Date: 07-13 at 10:30:53, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1190.00(8) mean: 1260.43, max: 1355.24
Date: 07-13 at 10:31:38, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1190.00(8) mean: 1224.20, max: 1271.02
Date: 07-13 at 10:32:22, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1190.00(8) mean: 1248.68, max: 1300.09
Date: 07-13 at 10:33:13, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1190.00(8) mean: 1235.49, max: 1318.85
Date: 07-13 at 10:33:56, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1190.00(8) mean: 1441.44, max: 2048.37
Date: 07-13 at 10:34:43, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1190.00(8) mean: 1336.19, max: 2080.67
Date: 07-13 at 10:35:32, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1190.00(8) mean: 1305.29, max: 1673.82
Date: 07-13 at 10:36:16, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1180.06(9) mean: 1254.29, max: 1643.62
Date: 07-13 at 10:37:00, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1265.64, max: 1650.25
Date: 07-13 at 10:37:51, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1213.06, max: 1251.11
Date: 07-13 at 10:38:35, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1204.35, max: 1235.66
Date: 07-13 at 10:39:21, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1201.51, max: 1234.66
Date: 07-13 at 10:40:07, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1232.66, max: 1283.03
Date: 07-13 at 10:40:55, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1554.60, max: 1918.36
Date: 07-13 at 10:41:39, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1385.36, max: 1873.76
Date: 07-13 at 10:42:27, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1265.01, max: 1717.92
Date: 07-13 at 10:43:13, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1240.68, max: 1378.80
Date: 07-13 at 10:43:57, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1483.11, max: 1989.95
Date: 07-13 at 10:44:44, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1262.49, max: 1447.89
Date: 07-13 at 10:45:26, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1261.38, max: 1484.90
Date: 07-13 at 10:46:11, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1209.83, max: 1285.33
Date: 07-13 at 10:47:00, iter: 61, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1513.32, max: 1790.09
Date: 07-13 at 10:47:42, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1378.06, max: 1789.86
Date: 07-13 at 10:48:25, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1282.29, max: 1512.46
Date: 07-13 at 10:49:13, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1230.68, max: 1340.07
Date: 07-13 at 10:49:57, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1489.34, max: 1948.59
Date: 07-13 at 10:50:43, iter: 67, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1322.03, max: 1701.95
Date: 07-13 at 10:51:29, iter: 68, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1302.14, max: 1753.84
Date: 07-13 at 10:52:12, iter: 69, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1284.51, max: 1656.83
Date: 07-13 at 10:52:57, iter: 71, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1173.43(8) mean: 1446.90, max: 1729.56
