Date: 07-13 at 06:21:48, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1541.34(14) mean: 3766.17, max: 4815.01
Date: 07-13 at 06:22:39, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1482.56(14) mean: 3723.72, max: 4739.85
Date: 07-13 at 06:23:31, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1477.32(14) mean: 3522.40, max: 4450.83
Date: 07-13 at 06:24:28, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1476.89(14) mean: 3431.07, max: 4328.04
Date: 07-13 at 06:25:26, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1416.03(13) mean: 2914.80, max: 3996.39
Date: 07-13 at 06:26:20, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1338.09(12) mean: 2932.59, max: 3988.18
Date: 07-13 at 06:27:15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1269.33(11) mean: 2948.64, max: 4005.66
Date: 07-13 at 06:28:14, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1224.36(11) mean: 2704.80, max: 3789.16
Date: 07-13 at 06:29:14, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1223.70(11) mean: 2063.79, max: 3043.12
Date: 07-13 at 06:30:10, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1223.70(11) mean: 1852.56, max: 2743.64
Date: 07-13 at 06:31:07, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1223.70(11) mean: 1707.44, max: 2697.43
Date: 07-13 at 06:32:04, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1223.70(11) mean: 1741.38, max: 2711.57
Date: 07-13 at 06:33:00, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1223.70(11) mean: 1468.27, max: 1690.37
Date: 07-13 at 06:34:02, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1223.70(11) mean: 1487.21, max: 1704.32
