Date: 01-01 at 15:47:39, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1563.43(17), mean: 2406.49, max: 2957.98
Date: 01-01 at 15:48:37, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1482.93(17), mean: 2090.11, max: 2922.95
Date: 01-01 at 15:49:32, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1475.80(17), mean: 2097.24, max: 2903.37
Date: 01-01 at 15:50:31, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1471.29(17), mean: 2051.34, max: 2842.52
Date: 01-01 at 15:51:35, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1471.29(17), mean: 1882.23, max: 2736.15
Date: 01-01 at 15:52:32, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1471.29(17), mean: 1794.79, max: 2696.09
Date: 01-01 at 15:53:39, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1471.29(17), mean: 1613.27, max: 2342.65
Date: 01-01 at 15:54:39, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1462.23(17), mean: 1584.39, max: 1730.69
Date: 01-01 at 15:55:39, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1449.84(17), mean: 1515.20, max: 1628.80
Date: 01-01 at 15:56:42, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1449.84(17), mean: 1504.46, max: 1595.93
Date: 01-01 at 15:57:42, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1449.58(18), mean: 1475.86, max: 1523.42
Date: 01-01 at 15:58:40, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1449.58(18), mean: 1480.12, max: 1572.07
Date: 01-01 at 15:59:42, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1449.58(18), mean: 1483.02, max: 1586.73
Date: 01-01 at 16:00:46, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1449.58(18), mean: 1485.12, max: 1519.00
Date: 01-01 at 16:01:45, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1435.86(17), mean: 1472.66, max: 1535.95
Date: 01-01 at 16:02:44, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1435.86(17), mean: 1495.61, max: 1537.30
Date: 01-01 at 16:03:48, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1435.86(17), mean: 1480.33, max: 1547.39
Date: 01-01 at 16:04:48, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1435.86(17), mean: 1481.95, max: 1542.18
Date: 01-01 at 16:05:47, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1435.86(17), mean: 1483.99, max: 1557.58
Date: 01-01 at 16:06:49, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1435.86(17), mean: 1535.22, max: 1696.13
Date: 01-01 at 16:07:53, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1435.86(17), mean: 1537.90, max: 1680.74
Date: 01-01 at 16:08:43, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1435.86(17), mean: 1569.87, max: 1722.39
Date: 01-01 at 16:09:45, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1435.86(17), mean: 1499.20, max: 1747.59
Date: 01-01 at 16:10:48, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1434.89(17), mean: 1568.58, max: 1764.93
Date: 01-01 at 16:11:47, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1360.78, best obj: 1432.57(17), mean: 1485.29, max: 1771.48
