Date: 07-14 at 02:21:27, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1347.05(15) mean: 2828.27, max: 3639.46
Date: 07-14 at 02:22:26, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1206.36(13) mean: 2603.38, max: 3534.61
Date: 07-14 at 02:23:23, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1152.15(15) mean: 1282.31, max: 1456.37
Date: 07-14 at 02:24:20, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1019.81(13) mean: 1324.95, max: 1518.41
Date: 07-14 at 02:25:19, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1013.10(13) mean: 1341.71, max: 1480.58
Date: 07-14 at 02:26:17, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1012.09(13) mean: 1326.57, max: 1496.63
Date: 07-14 at 02:27:19, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1004.61(13) mean: 1145.29, max: 1254.16
Date: 07-14 at 02:28:19, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1004.61(13) mean: 1150.44, max: 1293.64
Date: 07-14 at 02:29:20, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 994.93(11) mean: 1081.24, max: 1198.41
Date: 07-14 at 02:30:18, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 994.93(11) mean: 1120.88, max: 1242.41
Date: 07-14 at 02:31:18, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 992.41(12) mean: 1080.65, max: 1194.59
Date: 07-14 at 02:32:16, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 990.11(12) mean: 1070.18, max: 1151.29
Date: 07-14 at 02:33:14, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 986.58(13) mean: 1017.03, max: 1102.33
Date: 07-14 at 02:34:11, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 951.99(12) mean: 1040.70, max: 1138.87
Date: 07-14 at 02:35:09, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 926.89(12) mean: 1081.10, max: 1179.90
Date: 07-14 at 02:36:09, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 924.16(12) mean: 1059.22, max: 1172.79
Date: 07-14 at 02:37:09, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 924.16(12) mean: 1033.17, max: 1135.33
Date: 07-14 at 02:38:06, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 924.16(12) mean: 1042.33, max: 1153.54
Date: 07-14 at 02:39:07, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 924.16(12) mean: 1003.87, max: 1055.77
Date: 07-14 at 02:40:04, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 924.16(12) mean: 1005.70, max: 1084.87
Date: 07-14 at 02:41:03, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 924.16(12) mean: 1023.77, max: 1126.42
Date: 07-14 at 02:42:00, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 924.16(12) mean: 1043.56, max: 1167.14
Date: 07-14 at 02:42:58, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 923.74(12) mean: 983.61, max: 1052.83
Date: 07-14 at 02:43:55, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 921.13(12) mean: 979.32, max: 1051.47
Date: 07-14 at 02:44:55, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 921.13(12) mean: 984.73, max: 1053.56
Date: 07-14 at 02:45:52, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 921.13(12) mean: 978.83, max: 1053.18
Date: 07-14 at 02:46:48, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 921.13(12) mean: 974.96, max: 1045.95
Date: 07-14 at 02:47:46, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 921.13(12) mean: 974.58, max: 1044.63
Date: 07-14 at 02:48:42, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 921.13(12) mean: 1001.83, max: 1057.05
Date: 07-14 at 02:49:41, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 919.05(12) mean: 966.11, max: 1015.06
Date: 07-14 at 02:50:38, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 916.14(12) mean: 950.43, max: 1009.35
Date: 07-14 at 02:51:37, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 916.14(12) mean: 971.31, max: 1041.25
Date: 07-14 at 02:52:32, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 887.19(11) mean: 934.79, max: 976.77
Date: 07-14 at 02:53:27, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 886.24(11) mean: 942.38, max: 1016.01
Date: 07-14 at 02:54:22, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 886.24(11) mean: 933.74, max: 988.74
Date: 07-14 at 02:55:20, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 886.24(11) mean: 933.23, max: 981.55
Date: 07-14 at 02:56:16, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 886.24(11) mean: 934.21, max: 1015.35
Date: 07-14 at 02:57:10, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 877.02(11) mean: 901.01, max: 933.60
Date: 07-14 at 02:58:03, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 877.02(11) mean: 895.15, max: 934.14
Date: 07-14 at 02:58:58, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 877.02(11) mean: 891.90, max: 926.49
Date: 07-14 at 02:59:50, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 877.02(11) mean: 890.90, max: 926.49
Date: 07-14 at 03:00:44, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 877.02(11) mean: 890.90, max: 926.49
Date: 07-14 at 03:01:39, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 877.02(11) mean: 898.43, max: 954.75
Date: 07-14 at 03:02:35, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 877.02(11) mean: 937.58, max: 996.54
Date: 07-14 at 03:03:34, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 876.03(11) mean: 915.42, max: 991.94
Date: 07-14 at 03:04:29, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 875.43(11) mean: 879.74, max: 898.97
Date: 07-14 at 03:05:27, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 872.21(11) mean: 877.34, max: 886.71
Date: 07-14 at 03:06:22, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 870.81(11) mean: 877.24, max: 886.71
Date: 07-14 at 03:07:18, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 870.81(11) mean: 881.01, max: 903.69
Date: 07-14 at 03:08:13, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 870.81(11) mean: 896.71, max: 923.29
Date: 07-14 at 03:09:14, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 869.63(11) mean: 879.02, max: 891.80
Date: 07-14 at 03:10:07, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 868.04(11) mean: 874.92, max: 891.80
Date: 07-14 at 03:11:03, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 868.04(11) mean: 872.15, max: 888.05
Date: 07-14 at 03:11:58, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 868.04(11) mean: 872.15, max: 888.05
Date: 07-14 at 03:12:54, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 868.04(11) mean: 872.15, max: 888.05
Date: 07-14 at 03:13:52, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 868.04(11) mean: 911.42, max: 930.12
