Date: 11-03 at 02:03:03, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1239.96(11), mean: 3295.12, max: 3900.94
Date: 11-03 at 02:04:21, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1083.88(11), mean: 2906.63, max: 3448.77
Date: 11-03 at 02:05:44, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1060.67(11), mean: 2907.83, max: 3455.19
Date: 11-03 at 02:07:06, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1022.04(11), mean: 2912.58, max: 3461.30
Date: 11-03 at 02:08:30, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 991.65(11), mean: 2383.83, max: 2890.35
Date: 11-03 at 02:09:53, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 988.41(11), mean: 2229.95, max: 2715.35
Date: 11-03 at 02:11:19, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 988.41(11), mean: 2258.15, max: 2753.57
Date: 11-03 at 02:12:47, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 988.41(11), mean: 1937.18, max: 2598.31
Date: 11-03 at 02:14:15, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 988.41(11), mean: 1109.00, max: 1195.17
Date: 11-03 at 02:15:36, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 988.41(11), mean: 1105.06, max: 1229.05
Date: 11-03 at 02:16:58, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 988.23(11), mean: 1057.46, max: 1236.62
Date: 11-03 at 02:18:20, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 984.52(11), mean: 1082.99, max: 1200.67
