Date: 07-14 at 07:28:30, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1445.31(15) mean: 2979.27, max: 3975.63
Date: 07-14 at 07:29:29, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1305.87(14) mean: 2966.52, max: 3957.86
Date: 07-14 at 07:30:27, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1194.61(14) mean: 2652.48, max: 3727.92
Date: 07-14 at 07:31:25, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1153.50(13) mean: 2465.98, max: 3248.74
Date: 07-14 at 07:32:25, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1149.64(13) mean: 2463.31, max: 3227.74
Date: 07-14 at 07:33:23, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1149.64(13) mean: 2469.68, max: 3225.15
Date: 07-14 at 07:34:24, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1149.64(13) mean: 2081.99, max: 3029.06
Date: 07-14 at 07:35:23, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1149.64(13) mean: 1919.39, max: 2801.43
Date: 07-14 at 07:36:25, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1129.82(14) mean: 1280.13, max: 1442.07
Date: 07-14 at 07:37:21, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1026.65(12) mean: 1308.79, max: 1483.75
Date: 07-14 at 07:38:19, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 990.70(11) mean: 1356.81, max: 1530.33
Date: 07-14 at 07:39:15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 990.70(11) mean: 1258.02, max: 1536.41
Date: 07-14 at 07:40:14, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 990.70(11) mean: 1238.19, max: 1538.04
Date: 07-14 at 07:41:13, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 973.15(13) mean: 1104.57, max: 1356.77
Date: 07-14 at 07:42:12, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 958.24(13) mean: 1035.77, max: 1349.42
Date: 07-14 at 07:43:08, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 903.61(11) mean: 1028.39, max: 1379.63
Date: 07-14 at 07:44:00, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 903.46(11) mean: 967.05, max: 1029.27
Date: 07-14 at 07:44:56, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 891.56(12) mean: 943.75, max: 1009.64
